Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (7) Q4 (3)
306|kleklokin|10|1:40:29|0:17:37|0|-1|-1|1:20:29|2|-1|-1|
307|xcy123411|10|1:40:58|0:15:17|0|-1|-1|1:20:58|2|-1|-1|
308|vamsibokam|10|1:41:01|0:31:14|0|-1|-1|1:11:01|3|-1|-1|
309|GunOfWindsor|10|1:41:11|0:14:40|0|-1|-1|1:31:11|1|-1|-1|
310|shawngao|10|1:41:20|0:10:07|0|-1|-1|1:11:20|3|-1|-1|
311|caizkun|10|1:42:29|0:37:06|0|-1|-1|1:22:29|2|-1|-1|
312|Jacen|10|1:42:49|0:21:54|0|-1|-1|1:22:49|2|-1|-1|
313|dancingPizza|10|1:43:26|0:07:25|0|-1|-1|1:43:26|0|-1|-1|
314|ethan9452|10|1:43:59|0:32:14|1|-1|-1|1:23:59|1|-1|-1|
315|oopsricelee|10|1:45:38|1:26:54|0|-1|-1|1:35:38|1|-1|-1|
316|aayushshah15|10|1:45:56|0:13:20|0|-1|-1|1:35:56|1|-1|-1|
317|mo8|10|1:46:17|0:16:55|0|-1|-1|1:16:17|3|-1|-1|
318|lzt0901|10|1:47:00|0:12:32|0|-1|-1|1:47:00|0|-1|-1|
319|shihcheng|10|1:47:04|0:17:04|0|-1|-1|1:37:04|1|-1|-1|
320|kaka2|10|1:47:06|1:27:41|0|-1|-1|1:47:06|0|-1|-1|
321|qian48|10|1:47:50|1:37:50|0|-1|-1|1:24:12|1|-1|-1|
322|frankmanbb|10|1:47:53|0:14:24|0|-1|-1|1:17:53|3|-1|-1|
323|zyzkakaws|10|1:47:59|0:09:39|0|-1|-1|1:27:59|2|-1|-1|
324|yuanhuiyang|10|1:49:23|0:34:49|0|-1|-1|1:19:23|3|-1|-1|
325|dongchen9|10|1:50:44|0:16:26|0|-1|-1|1:50:44|0|-1|-1|
326|niyikai|10|1:51:33|0:10:44|0|-1|-1|1:31:33|2|-1|-1|
327|yunzhang1986|10|1:51:44|1:36:59|0|-1|-1|1:51:44|0|-1|-1|
328|Keyrrae|10|1:52:08|0:24:45|0|-1|-1|1:42:08|1|-1|-1|
329|Skylatitude|10|1:53:09|1:23:30|0|-1|-1|1:43:09|1|-1|-1|
330|opmiss|10|1:53:57|0:19:00|0|-1|-1|1:53:57|0|-1|-1|
331|Avril_XueweiLi|10|1:54:52|1:34:52|1|-1|-1|0:39:26|1|-1|-1|
332|whood|10|1:56:09|0:16:55|0|-1|-1|1:36:09|2|-1|-1|
333|TITy|10|1:57:03|0:56:33|0|-1|-1|1:47:03|1|-1|-1|
334|stone1342006|10|1:58:00|1:14:49|0|-1|-1|1:38:00|2|-1|-1|
335|bigriver3|10|1:58:14|0:14:20|0|-1|-1|0:58:14|6|-1|-1|
336|rupam16|10|1:58:39|1:30:50|0|-1|-1|1:58:39|0|-1|-1|
337|viki627|10|1:58:39|0:54:29|1|-1|-1|1:28:39|2|-1|-1|
338|bpxlion1|10|1:59:17|0:12:36|0|-1|-1|1:29:17|3|-1|-1|
339|Drdragonlady|10|1:59:35|0:07:17|0|-1|-1|1:39:35|2|-1|-1|
340|jiaao|10|2:00:22|0:35:01|0|-1|-1|2:00:22|0|-1|-1|
341|Congshu|10|2:02:14|0:22:11|0|-1|-1|2:02:14|0|-1|-1|
342|Tanych|10|2:02:23|1:50:01|0|-1|-1|2:02:23|0|-1|-1|
343|haoxinglpz|10|2:02:29|0:13:59|0|-1|-1|1:32:29|3|-1|-1|
344|martiboy|10|2:02:56|1:26:46|0|-1|-1|1:42:56|2|-1|-1|
345|mavericrab|10|2:03:16|1:36:45|1|-1|-1|1:53:16|0|-1|-1|
346|shiyuji|10|2:03:26|0:58:55|0|-1|-1|1:43:26|2|-1|-1|
347|Ninita|10|2:04:03|0:56:40|0|-1|-1|2:04:03|0|-1|-1|
348|AndyShan|10|2:05:55|1:12:02|1|-1|-1|1:45:55|1|-1|-1|
349|poushali|10|2:06:02|1:52:42|0|-1|-1|2:06:02|0|-1|-1|
350|zhygogo|10|2:06:10|0:32:01|0|-1|-1|2:06:10|0|-1|-1|
351|vesion|10|2:06:42|0:17:08|0|-1|-1|1:46:42|2|-1|-1|
352|codermonk|10|2:07:25|0:09:29|0|-1|-1|1:07:25|6|-1|-1|
353|daydayupYiiiii|10|2:07:40|1:43:43|0|-1|-1|1:57:40|1|-1|-1|
354|leechengchao|10|2:07:59|1:31:11|0|-1|-1|1:57:59|1|-1|-1|
355|troy351|10|2:09:50|0:22:24|0|-1|-1|1:49:50|2|-1|-1|
356|wilson_gau|10|2:10:00|0:39:34|0|-1|-1|1:40:00|3|-1|-1|
357|bizshuk|10|2:10:13|1:42:13|0|-1|-1|2:10:13|0|-1|-1|
358|QinlangC|10|2:10:23|0:13:51|0|-1|-1|1:40:23|3|-1|-1|
359|fanhai|10|2:11:03|0:12:47|0|-1|-1|1:21:03|5|-1|-1|
360|ZhassanB|10|2:12:53|0:22:21|0|-1|-1|2:02:53|1|-1|-1|
361|sunny_1000|10|2:14:53|2:14:53|0|-1|-1|0:42:14|0|-1|-1|
362|chenxigrace|10|2:18:11|2:18:11|0|-1|-1|1:31:18|0|-1|-1|
363|from0tohero|10|2:18:38|1:58:38|0|-1|-1|1:38:02|2|-1|-1|
364|yiluxiangnan123|10|2:18:38|0:22:36|0|-1|-1|1:38:38|4|-1|-1|
365|jslhcl|10|2:22:49|0:11:11|0|-1|-1|1:52:49|3|-1|-1|
366|maheshbk|10|2:23:53|0:49:00|0|-1|-1|2:13:53|1|-1|-1|
367|zhongpei|10|2:24:03|0:36:27|1|-1|-1|1:54:03|2|-1|-1|
368|vladimirt221|10|2:24:45|0:14:50|0|-1|-1|2:04:45|2|-1|-1|
369|jsjtzyy|10|2:27:48|0:19:32|0|-1|-1|1:47:48|4|-1|-1|
370|xn1990114|10|2:28:20|0:07:41|0|-1|-1|1:58:20|3|-1|-1|
371|kenkjw|10|2:32:00|0:22:30|0|-1|-1|1:42:00|5|-1|-1|
372|glowzbd|10|2:32:08|2:12:08|0|-1|-1|1:21:35|2|-1|-1|
373|7ups_Lucy|10|2:33:23|2:23:23|0|-1|-1|0:56:40|1|-1|-1|
374|taywenbin|10|2:33:46|0:45:20|0|-1|-1|2:23:46|1|-1|-1|
375|yinsezidan|10|2:34:01|1:37:26|0|-1|-1|2:24:01|1|-1|-1|
376|iswindyzhao|10|2:34:06|0:14:01|0|-1|-1|1:44:06|5|-1|-1|
377|zerr|10|2:36:56|0:07:00|0|-1|-1|1:26:56|7|-1|-1|
378|Felix_|10|2:38:45|0:19:28|0|-1|-1|2:28:45|1|-1|-1|
379|TyrionTargarean|10|2:43:03|1:17:02|0|-1|-1|1:33:03|7|-1|-1|
380|yanzhan2|10|2:45:43|-1|-1|-1|-1|0:49:56|2|2:05:43|2|
381|xk_Sun|10|2:46:04|0:25:55|0|-1|-1|2:16:04|3|-1|-1|
382|koyan|10|2:46:36|1:37:24|0|-1|-1|2:06:36|4|-1|-1|
383|cwangjiang|10|2:47:58|1:30:57|2|-1|-1|2:17:58|1|-1|-1|
384|wihoho2|10|2:55:25|0:09:50|0|-1|-1|2:05:25|5|-1|-1|
385|anhphung31|10|5:05:38|0:41:07|1|-1|-1|2:05:38|17|-1|-1|
386|Abkthemaster|10|6:11:46|-1|-1|-1|-1|0:22:07|2|2:21:46|21|
387|wlnirvana|8|2:04:39|1:44:39|0|1:33:53|2|-1|-1|-1|-1|
388|vsmnv|8|2:18:02|0:10:24|0|1:58:02|2|-1|-1|-1|-1|
389|gavy|8|3:07:17|0:08:57|0|1:57:17|7|-1|-1|-1|-1|
390|dettier|7|0:10:44|-1|-1|-1|-1|0:10:44|0|-1|-1|
391|pandamaooo|7|0:11:28|-1|-1|-1|-1|0:11:28|0|-1|-1|
392|jzjsuper|7|0:11:43|-1|-1|-1|-1|0:11:43|0|-1|-1|
393|grayy921013|7|0:11:57|-1|-1|-1|-1|0:11:57|0|-1|-1|
394|penghuan|7|0:16:32|-1|-1|-1|-1|0:16:32|0|-1|-1|
395|gowthams|7|0:20:34|-1|-1|-1|-1|0:20:34|0|-1|-1|
396|paaap1|7|0:22:20|-1|-1|-1|-1|0:22:20|0|-1|-1|
397|sspenst|7|0:27:03|-1|-1|-1|-1|0:17:03|1|-1|-1|
398|htyleo|7|0:27:18|-1|-1|-1|-1|0:17:18|1|-1|-1|
399|Jinyu1992|7|0:28:13|-1|-1|-1|-1|0:28:13|0|-1|-1|
400|Byu|7|0:28:31|-1|-1|-1|-1|0:28:31|0|-1|-1|
401|noi10|7|0:28:48|-1|-1|-1|-1|0:28:48|0|-1|-1|
402|lekha2|7|0:29:07|-1|-1|-1|-1|0:19:07|1|-1|-1|
403|adityajayaprakash|7|0:30:11|-1|-1|-1|-1|0:30:11|0|-1|-1|
404|31012008|7|0:30:13|-1|-1|-1|-1|0:20:13|1|-1|-1|
405|adityamaru|7|0:30:23|-1|-1|-1|-1|0:30:23|0|-1|-1|
406|concon|7|0:30:30|-1|-1|-1|-1|0:30:30|0|-1|-1|
407|YunshengWei|7|0:30:53|-1|-1|-1|-1|0:30:53|0|-1|-1|
408|wythend|7|0:31:07|-1|-1|-1|-1|0:31:07|0|-1|-1|
409|babak_ap|7|0:31:20|-1|-1|-1|-1|0:31:20|0|-1|-1|
410|nevindnl|7|0:32:24|-1|-1|-1|-1|0:32:24|0|-1|-1|
411|jayant9|7|0:34:22|-1|-1|-1|-1|0:34:22|0|-1|-1|
412|rob9845|7|0:34:23|-1|-1|-1|-1|0:24:23|1|-1|-1|
413|Tbxsx|7|0:34:25|-1|-1|-1|-1|0:34:25|0|-1|-1|
414|bhu74|7|0:34:54|-1|-1|-1|-1|0:24:54|1|-1|-1|
415|gongfunaicha|7|0:35:05|-1|-1|-1|-1|0:35:05|0|-1|-1|
416|alexalex222|7|0:35:12|-1|-1|-1|-1|0:35:12|0|-1|-1|
417|l11x0m7|7|0:35:23|-1|-1|-1|-1|0:35:23|0|-1|-1|
418|kdtree|7|0:36:01|-1|-1|-1|-1|0:36:01|0|-1|-1|
419|clydexu|7|0:36:25|-1|-1|-1|-1|0:36:25|0|-1|-1|
420|AIaptx4869AI|7|0:36:40|-1|-1|-1|-1|0:36:40|0|-1|-1|
421|sonicwind|7|0:36:44|-1|-1|-1|-1|0:36:44|0|-1|-1|
422|sks1901|7|0:37:08|-1|-1|-1|-1|0:27:08|1|-1|-1|
423|zhangrz2|7|0:37:26|-1|-1|-1|-1|0:37:26|0|-1|-1|
424|danielsamfdo|7|0:39:07|-1|-1|-1|-1|0:39:07|0|-1|-1|
425|lilixu|7|0:39:19|-1|-1|-1|-1|0:29:19|1|-1|-1|
426|srikailash|7|0:40:33|-1|-1|-1|-1|0:40:33|0|-1|-1|
427|kaujog|7|0:40:59|-1|-1|-1|-1|0:40:59|0|-1|-1|
428|jiuzhou18|7|0:42:19|-1|-1|-1|-1|0:32:19|1|-1|-1|
429|Gavin_Chiang|7|0:42:30|-1|-1|-1|-1|0:42:30|0|-1|-1|
430|ChameleonTartu|7|0:43:08|-1|-1|-1|-1|0:33:08|1|-1|-1|
431|denisli|7|0:44:19|-1|-1|-1|-1|0:34:19|1|-1|-1|
432|wzdxt|7|0:45:07|-1|-1|-1|-1|0:35:07|1|-1|-1|
433|Benlegend|7|0:48:09|-1|-1|-1|-1|0:48:09|0|-1|-1|
434|chnsht|7|0:48:34|-1|-1|-1|-1|0:38:34|1|-1|-1|
435|vortexyin|7|0:49:01|-1|-1|-1|-1|0:39:01|1|-1|-1|
436|409396232|7|0:50:15|-1|-1|-1|-1|0:40:15|1|-1|-1|
437|vigjadel|7|0:50:23|-1|-1|-1|-1|0:50:23|0|-1|-1|
438|jecyhw|7|0:50:41|-1|-1|-1|-1|0:40:41|1|-1|-1|
439|coder017|7|0:50:50|-1|-1|-1|-1|0:50:50|0|-1|-1|
440|YetAnotherLeetCoder|7|0:51:53|-1|-1|-1|-1|0:31:53|2|-1|-1|
441|evcu|7|0:52:12|-1|-1|-1|-1|0:52:12|0|-1|-1|
442|zyang96|7|0:53:06|-1|-1|-1|-1|0:33:06|2|-1|-1|
443|nevgivin|7|0:53:26|-1|-1|-1|-1|0:53:26|0|-1|-1|
444|freshbaby77|7|0:53:37|-1|-1|-1|-1|0:53:37|0|-1|-1|
445|kittychen01|7|0:53:49|-1|-1|-1|-1|0:33:49|2|-1|-1|
446|yishanhe|7|0:53:54|-1|-1|-1|-1|0:43:54|1|-1|-1|
447|lucasjl|7|0:54:51|-1|-1|-1|-1|0:34:51|2|-1|-1|
448|YuanyangLi|7|0:55:30|-1|-1|-1|-1|0:55:30|0|-1|-1|
449|gqh|7|0:55:59|-1|-1|-1|-1|0:45:59|1|-1|-1|
450|ylf951|7|0:56:42|-1|-1|-1|-1|0:56:42|0|-1|-1|
451|wondershow|7|0:57:22|-1|-1|-1|-1|0:47:22|1|-1|-1|
452|Oaixoul|7|0:57:30|-1|-1|-1|-1|0:57:30|0|-1|-1|
453|JeremyLi28|7|0:57:30|-1|-1|-1|-1|0:57:30|0|-1|-1|
454|Ramsey_123|7|0:57:37|-1|-1|-1|-1|0:37:37|2|-1|-1|
455|mengmengee|7|0:57:58|-1|-1|-1|-1|0:47:58|1|-1|-1|
456|mplc|7|0:58:23|-1|-1|-1|-1|0:58:23|0|-1|-1|
457|tumy|7|0:59:10|-1|-1|-1|-1|0:59:10|0|-1|-1|
458|ruolinz|7|0:59:21|-1|-1|-1|-1|0:49:21|1|-1|-1|
459|syao92|7|1:00:59|-1|-1|-1|-1|0:50:59|1|-1|-1|
460|marc21|7|1:03:33|-1|-1|-1|-1|0:53:33|1|-1|-1|
461|Gnakoaix|7|1:05:21|-1|-1|-1|-1|0:55:21|1|-1|-1|
462|Sidhika5|7|1:05:36|-1|-1|-1|-1|1:05:36|0|-1|-1|
463|zyoppy008|7|1:05:52|-1|-1|-1|-1|0:55:52|1|-1|-1|
464|hao250|7|1:05:52|-1|-1|-1|-1|1:05:52|0|-1|-1|
465|svcharan94|7|1:06:51|-1|-1|-1|-1|0:36:51|3|-1|-1|
466|sjy52619|7|1:07:14|-1|-1|-1|-1|1:07:14|0|-1|-1|
467|yang195|7|1:07:34|-1|-1|-1|-1|0:47:34|2|-1|-1|
468|gozky|7|1:07:54|-1|-1|-1|-1|0:57:54|1|-1|-1|
469|liuzhipeng|7|1:08:25|-1|-1|-1|-1|0:58:25|1|-1|-1|
470|johnjavabean|7|1:09:03|-1|-1|-1|-1|0:59:03|1|-1|-1|
471|marslife8|7|1:09:18|-1|-1|-1|-1|1:09:18|0|-1|-1|
472|olivia235|7|1:11:38|-1|-1|-1|-1|1:01:38|1|-1|-1|
473|codingislife|7|1:11:44|-1|-1|-1|-1|1:11:44|0|-1|-1|
474|kjs1095|7|1:12:29|-1|-1|-1|-1|0:52:29|2|-1|-1|
475|mxu2015|7|1:13:19|-1|-1|-1|-1|1:03:19|1|-1|-1|
476|efuchs|7|1:13:41|-1|-1|-1|-1|0:53:41|2|-1|-1|
477|wdfwolf3|7|1:15:11|-1|-1|-1|-1|1:15:11|0|-1|-1|
478|luntai|7|1:17:23|-1|-1|-1|-1|1:17:23|0|-1|-1|
479|varun37|7|1:18:09|-1|-1|-1|-1|0:58:09|2|-1|-1|
480|wsnssx|7|1:18:26|-1|-1|-1|-1|1:08:26|1|-1|-1|
481|mostbestjia|7|1:20:23|-1|-1|-1|-1|0:40:23|4|-1|-1|
482|yrshenoy|7|1:23:13|-1|-1|-1|-1|1:13:13|1|-1|-1|
483|cunyang666|7|1:23:25|-1|-1|-1|-1|0:43:25|4|-1|-1|
484|lidemin|7|1:24:47|-1|-1|-1|-1|0:34:47|5|-1|-1|
485|7color|7|1:25:18|-1|-1|-1|-1|0:45:18|4|-1|-1|
486|abdullahamcs|7|1:25:48|-1|-1|-1|-1|1:05:48|2|-1|-1|
487|paulyeo21|7|1:25:52|-1|-1|-1|-1|1:25:52|0|-1|-1|
488|sb_turan|7|1:26:11|-1|-1|-1|-1|1:26:11|0|-1|-1|
489|AidenY|7|1:26:13|-1|-1|-1|-1|1:26:13|0|-1|-1|
490|altair94|7|1:27:15|-1|-1|-1|-1|0:57:15|3|-1|-1|
491|wangsenyuan|7|1:27:21|-1|-1|-1|-1|1:17:21|1|-1|-1|
492|_fenghao_|7|1:27:27|-1|-1|-1|-1|1:17:27|1|-1|-1|
493|dlxm455|7|1:29:14|-1|-1|-1|-1|0:59:14|3|-1|-1|
494|chokobo|7|1:29:14|-1|-1|-1|-1|1:19:14|1|-1|-1|
495|herrji|7|1:29:56|-1|-1|-1|-1|1:19:56|1|-1|-1|
496|ZhengkaiWei|7|1:32:06|-1|-1|-1|-1|1:22:06|1|-1|-1|
497|dnn|7|1:32:15|-1|-1|-1|-1|1:32:15|0|-1|-1|
498|neomeng|7|1:33:13|-1|-1|-1|-1|1:13:13|2|-1|-1|
499|0x4469|7|1:33:31|-1|-1|-1|-1|1:33:31|0|-1|-1|
500|deepika8|7|1:33:42|-1|-1|-1|-1|0:33:42|6|-1|-1|
501|dustcarrier|7|1:33:47|-1|-1|-1|-1|1:23:47|1|-1|-1|
502|Yangreng_G|7|1:33:48|-1|-1|-1|-1|0:43:48|5|-1|-1|
503|arthaz1994|7|1:34:07|-1|-1|-1|-1|1:24:07|1|-1|-1|
504|icemintt|7|1:34:34|-1|-1|-1|-1|1:24:34|1|-1|-1|
505|zmaxlwz|7|1:35:41|-1|-1|-1|-1|1:35:41|0|-1|-1|
506|vishal79|7|1:38:58|-1|-1|-1|-1|1:28:58|1|-1|-1|
507|sunrisef|7|1:40:18|-1|-1|-1|-1|1:40:18|0|-1|-1|
508|ff_cai|7|1:40:20|-1|-1|-1|-1|1:40:20|0|-1|-1|
509|jie42|7|1:41:44|-1|-1|-1|-1|1:11:44|3|-1|-1|
510|AlgoGuruZ|7|1:42:48|-1|-1|-1|-1|1:42:48|0|-1|-1|
511|YiYeShu|7|1:45:12|-1|-1|-1|-1|1:45:12|0|-1|-1|
512|matteo5|7|1:45:23|-1|-1|-1|-1|1:35:23|1|-1|-1|
513|damodhar35|7|1:47:27|-1|-1|-1|-1|1:47:27|0|-1|-1|
514|guoyuhaoaaa|7|1:49:30|-1|-1|-1|-1|1:19:30|3|-1|-1|
515|asish2|7|1:49:51|-1|-1|-1|-1|1:49:51|0|-1|-1|
516|redghost50|7|1:49:57|-1|-1|-1|-1|1:49:57|0|-1|-1|
517|magicfine|7|2:01:10|-1|-1|-1|-1|2:01:10|0|-1|-1|
518|ramanjot|7|2:05:59|-1|-1|-1|-1|2:05:59|0|-1|-1|
519|dumbcoder|7|2:07:48|-1|-1|-1|-1|1:57:48|1|-1|-1|
520|magee256|7|2:08:19|-1|-1|-1|-1|1:48:19|2|-1|-1|
521|malreddysid|7|2:10:35|-1|-1|-1|-1|2:00:35|1|-1|-1|
522|VS-G18|7|2:11:28|-1|-1|-1|-1|2:11:28|0|-1|-1|
523|Alice07|7|2:12:08|-1|-1|-1|-1|2:02:08|1|-1|-1|
524|asuka4ever|7|2:14:18|-1|-1|-1|-1|2:04:18|1|-1|-1|
525|kkurni|7|2:15:22|-1|-1|-1|-1|1:45:22|3|-1|-1|
526|fgalko|7|2:21:03|-1|-1|-1|-1|2:21:03|0|-1|-1|
527|biaaaa|7|2:21:18|-1|-1|-1|-1|2:01:18|2|-1|-1|
528|compound|7|2:24:30|-1|-1|-1|-1|1:34:30|5|-1|-1|
529|bakhshi|7|2:27:16|-1|-1|-1|-1|1:57:16|3|-1|-1|
530|wei130|7|2:29:48|-1|-1|-1|-1|2:09:48|2|-1|-1|
531|skyeyvapor|7|2:31:33|-1|-1|-1|-1|2:11:33|2|-1|-1|
532|willcomeback|7|2:33:32|-1|-1|-1|-1|2:13:32|2|-1|-1|
533|bluesky999|7|2:36:01|-1|-1|-1|-1|2:26:01|1|-1|-1|
534|my_soso|7|2:39:48|-1|-1|-1|-1|2:29:48|1|-1|-1|
535|rebriy|7|2:42:53|-1|-1|-1|-1|2:22:53|2|-1|-1|
536|agalad|7|2:46:11|-1|-1|-1|-1|2:16:11|3|-1|-1|
537|BryanBo-Cao|7|2:48:54|-1|-1|-1|-1|1:58:54|5|-1|-1|
538|Uduse|7|2:52:33|-1|-1|-1|-1|2:22:33|3|-1|-1|
539|Sreejakrishnan|7|3:03:07|-1|-1|-1|-1|1:33:07|9|-1|-1|
540|shirleyx2000|7|3:07:55|-1|-1|-1|-1|1:17:55|11|-1|-1|
541|itsramteja|7|3:14:06|-1|-1|-1|-1|2:04:06|7|-1|-1|
542|rnalluri|7|3:25:57|-1|-1|-1|-1|2:15:57|7|-1|-1|
543|sai.naveen004|7|4:30:32|-1|-1|-1|-1|2:20:32|13|-1|-1|
544|shengyuf|7|4:43:02|-1|-1|-1|-1|1:23:02|20|-1|-1|
545|kevin36|5|2:23:58|-1|-1|2:03:58|2|-1|-1|-1|-1|
546|shibei00|3|0:05:52|0:05:52|0|-1|-1|-1|-1|-1|-1|
547|aksiefn|3|0:06:04|0:06:04|0|-1|-1|-1|-1|-1|-1|
548|verazhou823|3|0:06:07|0:06:07|0|-1|-1|-1|-1|-1|-1|
549|yan35|3|0:06:39|0:06:39|0|-1|-1|-1|-1|-1|-1|
550|SnakeStringCheese|3|0:07:01|0:07:01|0|-1|-1|-1|-1|-1|-1|
551|kat214cat|3|0:08:04|0:08:04|0|-1|-1|-1|-1|-1|-1|
552|aaron_iglesias|3|0:08:43|0:08:43|0|-1|-1|-1|-1|-1|-1|
553|btilm305|3|0:09:11|0:09:11|0|-1|-1|-1|-1|-1|-1|
554|dengx162|3|0:09:28|0:09:28|0|-1|-1|-1|-1|-1|-1|
555|donghuizz|3|0:09:46|0:09:46|0|-1|-1|-1|-1|-1|-1|
556|Zoey4reals|3|0:09:51|0:09:51|0|-1|-1|-1|-1|-1|-1|
557|wilbur_zzz|3|0:10:00|0:10:00|0|-1|-1|-1|-1|-1|-1|
558|shtian|3|0:10:17|0:10:17|0|-1|-1|-1|-1|-1|-1|
559|y0g1337h|3|0:10:41|0:10:41|0|-1|-1|-1|-1|-1|-1|
560|snowcat|3|0:11:24|0:11:24|0|-1|-1|-1|-1|-1|-1|
561|sooshiant|3|0:11:27|0:11:27|0|-1|-1|-1|-1|-1|-1|
562|mohit12|3|0:11:32|0:11:32|0|-1|-1|-1|-1|-1|-1|
563|alementuev|3|0:11:39|0:11:39|0|-1|-1|-1|-1|-1|-1|
564|alderaa|3|0:11:41|0:11:41|0|-1|-1|-1|-1|-1|-1|
565|lazybuddy|3|0:11:52|0:11:52|0|-1|-1|-1|-1|-1|-1|
566|data|3|0:11:54|0:11:54|0|-1|-1|-1|-1|-1|-1|
567|4210unionpeter|3|0:11:54|0:11:54|0|-1|-1|-1|-1|-1|-1|
568|cpatti|3|0:11:58|0:11:58|0|-1|-1|-1|-1|-1|-1|
569|sureshrmdec|3|0:12:00|0:12:00|0|-1|-1|-1|-1|-1|-1|
570|xxzheng|3|0:12:34|0:12:34|0|-1|-1|-1|-1|-1|-1|
571|ShuningTong|3|0:12:56|0:12:56|0|-1|-1|-1|-1|-1|-1|
572|liyinhgqw|3|0:12:57|0:12:57|0|-1|-1|-1|-1|-1|-1|
573|crapola|3|0:13:44|0:13:44|0|-1|-1|-1|-1|-1|-1|
574|ruichen|3|0:13:47|0:13:47|0|-1|-1|-1|-1|-1|-1|
575|jakobcornell|3|0:13:47|0:13:47|0|-1|-1|-1|-1|-1|-1|
576|clubmaster|3|0:13:55|0:13:55|0|-1|-1|-1|-1|-1|-1|
577|nikolodien|3|0:14:23|0:14:23|0|-1|-1|-1|-1|-1|-1|
578|csytracy|3|0:14:24|0:14:24|0|-1|-1|-1|-1|-1|-1|
579|waterftw|3|0:14:37|0:14:37|0|-1|-1|-1|-1|-1|-1|
580|ydan|3|0:15:24|0:15:24|0|-1|-1|-1|-1|-1|-1|
581|guoxiaoxiaoxiao|3|0:16:24|0:16:24|0|-1|-1|-1|-1|-1|-1|
582|Ruian|3|0:16:29|0:16:29|0|-1|-1|-1|-1|-1|-1|
583|dharik|3|0:17:01|0:17:01|0|-1|-1|-1|-1|-1|-1|
584|andrei3|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
585|huiyuyang|3|0:17:43|0:17:43|0|-1|-1|-1|-1|-1|-1|
586|j22641305|3|0:17:56|0:17:56|0|-1|-1|-1|-1|-1|-1|
587|haifeng6|3|0:18:02|0:18:02|0|-1|-1|-1|-1|-1|-1|
588|freelife|3|0:18:42|0:18:42|0|-1|-1|-1|-1|-1|-1|
589|cygnus|3|0:19:10|0:19:10|0|-1|-1|-1|-1|-1|-1|
590|eundoosong|3|0:19:42|0:19:42|0|-1|-1|-1|-1|-1|-1|
591|okarob|3|0:19:42|0:19:42|0|-1|-1|-1|-1|-1|-1|
592|martingale|3|0:20:18|0:20:18|0|-1|-1|-1|-1|-1|-1|
593|formsdreams|3|0:20:24|0:20:24|0|-1|-1|-1|-1|-1|-1|
594|pavan28|3|0:20:34|0:20:34|0|-1|-1|-1|-1|-1|-1|
595|lemeore|3|0:20:49|0:20:49|0|-1|-1|-1|-1|-1|-1|
596|ruijie3|3|0:20:57|0:20:57|0|-1|-1|-1|-1|-1|-1|
597|mummymyth|3|0:21:37|0:21:37|0|-1|-1|-1|-1|-1|-1|
598|bigbin|3|0:21:37|0:21:37|0|-1|-1|-1|-1|-1|-1|
599|mikcoder|3|0:21:45|0:21:45|0|-1|-1|-1|-1|-1|-1|
600|tapomay|3|0:21:45|0:21:45|0|-1|-1|-1|-1|-1|-1|
601|chaspari|3|0:21:46|0:21:46|0|-1|-1|-1|-1|-1|-1|
602|xiangyuan|3|0:22:11|0:22:11|0|-1|-1|-1|-1|-1|-1|
603|jasonzqshen|3|0:22:33|0:22:33|0|-1|-1|-1|-1|-1|-1|
604|tapegram|3|0:22:47|0:22:47|0|-1|-1|-1|-1|-1|-1|
605|kle32|3|0:22:48|0:22:48|0|-1|-1|-1|-1|-1|-1|
606|chenyu2|3|0:22:57|0:22:57|0|-1|-1|-1|-1|-1|-1|
607|ivanovivanivan|3|0:23:22|0:23:22|0|-1|-1|-1|-1|-1|-1|
608|saxion|3|0:23:44|0:23:44|0|-1|-1|-1|-1|-1|-1|
609|leetcodeaccount|3|0:24:07|0:24:07|0|-1|-1|-1|-1|-1|-1|
610|zws1818918|3|0:26:28|0:26:28|0|-1|-1|-1|-1|-1|-1|
611|wqqafnd|3|0:26:30|0:26:30|0|-1|-1|-1|-1|-1|-1|
612|mikewyb|3|0:26:55|0:26:55|0|-1|-1|-1|-1|-1|-1|
613|8aAsr5|3|0:28:31|0:28:31|0|-1|-1|-1|-1|-1|-1|
614|sueye1990|3|0:29:07|0:29:07|0|-1|-1|-1|-1|-1|-1|
615|sadoko|3|0:29:17|0:29:17|0|-1|-1|-1|-1|-1|-1|
616|jychstar|3|0:29:54|0:29:54|0|-1|-1|-1|-1|-1|-1|
617|2015E1511301|3|0:30:25|0:30:25|0|-1|-1|-1|-1|-1|-1|
618|Emmaxi453|3|0:30:42|0:30:42|0|-1|-1|-1|-1|-1|-1|
619|w197911991|3|0:32:04|0:22:04|1|-1|-1|-1|-1|-1|-1|
620|WhoaitsJoe|3|0:32:39|0:32:39|0|-1|-1|-1|-1|-1|-1|
621|lb11456963|3|0:33:04|0:33:04|0|-1|-1|-1|-1|-1|-1|
622|lgwjzh|3|0:33:36|0:33:36|0|-1|-1|-1|-1|-1|-1|
623|gefei|3|0:35:41|0:35:41|0|-1|-1|-1|-1|-1|-1|
624|aswan|3|0:36:00|0:36:00|0|-1|-1|-1|-1|-1|-1|
625|archieyang|3|0:36:13|0:36:13|0|-1|-1|-1|-1|-1|-1|
