Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (7)
1|AntonRaichuk|19|0:22:09|0:01:24|0|0:04:26|0|0:07:21|0|0:22:09|0|
4132|himanshu_btc|7|0:19:14|0:02:05|0|0:19:14|0|-1|-1|-1|-1|
4133|TheStormMaker|7|0:19:15|0:03:05|0|0:19:15|0|-1|-1|-1|-1|
4134|og_|7|0:19:19|0:03:39|0|0:19:19|0|-1|-1|-1|-1|
4135|tapikpsp10|7|0:19:19|0:06:53|0|0:19:19|0|-1|-1|-1|-1|
4136|Veljaaa|7|0:19:23|0:01:38|0|0:14:23|1|-1|-1|-1|-1|
4137|bamblebam|7|0:19:25|0:02:40|0|0:19:25|0|-1|-1|-1|-1|
4138|user7125|7|0:19:25|0:04:58|0|0:19:25|0|-1|-1|-1|-1|
4139|mikeac|7|0:19:26|0:01:46|0|0:14:26|1|-1|-1|-1|-1|
4140|Sourav19|7|0:19:29|0:03:21|0|0:19:29|0|-1|-1|-1|-1|
4141|virammehta48|7|0:19:31|0:02:59|0|0:14:31|1|-1|-1|-1|-1|
4142|yi-lai-shi-fen-jin|7|0:19:32|0:03:47|0|0:19:32|0|-1|-1|-1|-1|
4143|u77|7|0:19:33|0:04:07|0|0:14:33|1|-1|-1|-1|-1|
4144|Obes_|7|0:19:38|0:04:35|0|0:19:38|0|-1|-1|-1|-1|
4145|piyush_40|7|0:19:42|0:03:02|0|0:14:42|1|-1|-1|-1|-1|
4146|Om_Ashish_Soni|7|0:19:42|0:02:39|0|0:14:42|1|-1|-1|-1|-1|
4147|21bec057|7|0:19:44|0:03:40|0|0:19:44|0|-1|-1|-1|-1|
4148|shubulan|7|0:19:44|0:04:12|0|0:19:44|0|-1|-1|-1|-1|
4149|9c-ccccccccc|7|0:19:46|0:04:09|1|0:14:46|0|-1|-1|-1|-1|
4150|wo-ken-ding-bu-ji-de|7|0:19:47|0:06:29|0|0:19:47|0|-1|-1|-1|-1|
4151|spiedeman|7|0:19:56|0:06:12|0|0:19:56|0|-1|-1|-1|-1|
4152|aniketgupta125|7|0:19:58|0:04:23|0|0:19:58|0|-1|-1|-1|-1|
4153|Priyanshu_gupta_9620|7|0:19:58|0:03:21|0|0:19:58|0|-1|-1|-1|-1|
4154|_mayankrawatt|7|0:19:59|0:06:02|0|0:19:59|0|-1|-1|-1|-1|
4155|PradeepPeriyasamy-1510-nitt|7|0:20:00|0:02:34|0|0:20:00|0|-1|-1|-1|-1|
4156|Rad0miR|7|0:20:00|0:05:42|0|0:20:00|0|-1|-1|-1|-1|
4157|bt2507|7|0:20:01|0:02:44|0|0:20:01|0|-1|-1|-1|-1|
4158|user2994h|7|0:20:03|0:02:04|0|0:20:03|0|-1|-1|-1|-1|
4159|EchoJoy|7|0:20:04|0:04:22|0|0:20:04|0|-1|-1|-1|-1|
4160|swain6564|7|0:20:05|0:05:36|0|0:20:05|0|-1|-1|-1|-1|
4161|fuchen1991|7|0:20:06|0:03:35|0|0:20:06|0|-1|-1|-1|-1|
4162|aragorn1025|7|0:20:07|0:07:23|0|0:20:07|0|-1|-1|-1|-1|
4163|aquarium-e|7|0:20:07|0:03:09|0|0:20:07|0|-1|-1|-1|-1|
4164|OceanicTrident16|7|0:20:07|0:02:56|0|0:20:07|0|-1|-1|-1|-1|
4165|tmtriet00|7|0:20:09|0:03:58|0|0:20:09|0|-1|-1|-1|-1|
4166|Kourz|7|0:20:11|0:02:51|0|0:20:11|0|-1|-1|-1|-1|
4167|acc297|7|0:20:17|0:05:28|0|0:20:17|0|-1|-1|-1|-1|
4168|shi-qi-798|7|0:20:20|0:02:36|0|0:20:20|0|-1|-1|-1|-1|
4169|bu-zhi-ci-shi-ying-zuo-shen|7|0:20:22|0:05:43|0|0:20:22|0|-1|-1|-1|-1|
4170|from_duna|7|0:20:28|0:04:17|0|0:20:28|0|-1|-1|-1|-1|
4171|b101098126|7|0:20:28|0:06:50|0|0:20:28|0|-1|-1|-1|-1|
4172|xuyangyang|7|0:20:31|0:02:37|0|0:15:31|1|-1|-1|-1|-1|
4173|user6342BQ|7|0:20:35|0:02:47|0|0:20:35|0|-1|-1|-1|-1|
4174|jeremypwn|7|0:20:35|0:07:45|1|0:15:35|0|-1|-1|-1|-1|
4175|hyperVJ|7|0:20:37|0:02:41|0|0:20:37|0|-1|-1|-1|-1|
4176|Devansh_Rai|7|0:20:43|0:03:40|0|0:20:43|0|-1|-1|-1|-1|
4177|Ankit4030|7|0:20:44|0:05:10|0|0:20:44|0|-1|-1|-1|-1|
4178|silvertint10|7|0:20:45|0:09:10|0|0:15:45|1|-1|-1|-1|-1|
4179|jenil0108|7|0:20:46|0:04:30|0|0:15:46|1|-1|-1|-1|-1|
4180|yashsinghbhadauria05|7|0:20:47|0:05:24|0|0:20:47|0|-1|-1|-1|-1|
4181|naman2411|7|0:20:50|0:03:58|0|0:20:50|0|-1|-1|-1|-1|
4182|bhargav_07|7|0:20:50|0:03:18|0|0:15:50|1|-1|-1|-1|-1|
4183|ashu_2202|7|0:20:50|0:04:56|1|0:15:50|0|-1|-1|-1|-1|
4184|Akshit_Singh1121|7|0:20:52|0:03:37|1|0:15:52|0|-1|-1|-1|-1|
4185|ygml|7|0:21:00|0:03:17|0|0:16:00|1|-1|-1|-1|-1|
4186|nagureneeraj|7|0:21:02|0:04:12|0|0:21:02|0|-1|-1|-1|-1|
4187|naughty-hoovercz6|7|0:21:04|0:04:58|0|0:21:04|0|-1|-1|-1|-1|
4188|Alonelover4|7|0:21:06|0:02:09|0|0:16:06|1|-1|-1|-1|-1|
4189|zhui-feng-z|7|0:21:07|0:03:39|0|0:16:07|1|-1|-1|-1|-1|
4190|nbest-ustcer|7|0:21:09|0:05:55|0|0:21:09|0|-1|-1|-1|-1|
4191|nautiyalamn10|7|0:21:10|0:03:05|0|0:16:10|1|-1|-1|-1|-1|
4192|impiry|7|0:21:12|0:04:43|0|0:21:12|0|-1|-1|-1|-1|
4193|x_divyansh|7|0:21:13|0:02:36|0|0:16:13|1|-1|-1|-1|-1|
4194|AntonPolyansky|7|0:21:13|0:04:45|0|0:16:13|1|-1|-1|-1|-1|
4195|justinleung0204|7|0:21:14|0:03:22|0|0:16:14|1|-1|-1|-1|-1|
4196|bahetyniket|7|0:21:14|0:03:52|0|0:16:14|1|-1|-1|-1|-1|
4197|leolee2020|7|0:21:15|0:02:35|0|0:16:15|1|-1|-1|-1|-1|
4198|frosty-grothendieck7v5|7|0:21:18|0:05:55|0|0:21:18|0|-1|-1|-1|-1|
4199|skyblu|7|0:21:18|0:04:16|0|0:21:18|0|-1|-1|-1|-1|
4200|apl43|7|0:21:21|0:04:55|1|0:11:21|1|-1|-1|-1|-1|
4201|sanskriti072|7|0:21:21|0:03:21|0|0:21:21|0|-1|-1|-1|-1|
4202|mridultiwari70|7|0:21:22|0:04:17|0|0:21:22|0|-1|-1|-1|-1|
4203|neal27|7|0:21:22|0:06:16|0|0:16:22|1|-1|-1|-1|-1|
4204|code__HARD|7|0:21:24|0:02:26|0|0:16:24|1|-1|-1|-1|-1|
4205|demoralizer21|7|0:21:28|0:04:50|0|0:21:28|0|-1|-1|-1|-1|
4206|exception73|7|0:21:30|0:03:03|0|0:21:30|0|-1|-1|-1|-1|
4207|1dimir|7|0:21:31|0:04:35|0|0:21:31|0|-1|-1|-1|-1|
4208|MenheraCapoo|7|0:21:34|0:05:50|0|0:16:34|1|-1|-1|-1|-1|
4209|rickykurniawanlie|7|0:21:39|0:02:12|0|0:21:39|0|-1|-1|-1|-1|
4210|xxxyk|7|0:21:42|0:03:27|1|0:11:42|1|-1|-1|-1|-1|
4211|i_e_irodov|7|0:21:43|0:08:54|0|0:21:43|0|-1|-1|-1|-1|
4212|sakibmondal7|7|0:21:46|0:03:38|0|0:16:46|1|-1|-1|-1|-1|
4213|flyinglemonjx|7|0:21:47|0:02:07|0|0:21:47|0|-1|-1|-1|-1|
4214|user0070lV|7|0:21:52|0:02:36|0|0:21:52|0|-1|-1|-1|-1|
4215|devansh5398|7|0:21:53|0:05:26|0|0:16:53|1|-1|-1|-1|-1|
4216|reikiaura|7|0:21:55|0:07:14|0|0:21:55|0|-1|-1|-1|-1|
4217|hato-8|7|0:21:56|0:03:09|0|0:16:56|1|-1|-1|-1|-1|
4218|rajparikh03|7|0:21:57|0:02:58|1|0:16:57|0|-1|-1|-1|-1|
4219|hiteshmaurya|7|0:21:57|0:04:01|0|0:21:57|0|-1|-1|-1|-1|
4220|diwakarsehgal|7|0:21:58|0:07:18|0|0:21:58|0|-1|-1|-1|-1|
4221|Beleir101|7|0:21:59|0:02:31|0|0:16:59|1|-1|-1|-1|-1|
4222|krism_lsy|7|0:21:59|0:03:16|1|0:11:59|1|-1|-1|-1|-1|
4223|spica-11|7|0:22:02|0:03:58|0|0:22:02|0|-1|-1|-1|-1|
4224|keen-darvvinh1e|7|0:22:04|0:03:13|0|0:22:04|0|-1|-1|-1|-1|
4225|tchieu95|7|0:22:04|0:05:12|0|0:22:04|0|-1|-1|-1|-1|
4226|meng-de-dian-di|7|0:22:04|0:01:50|0|0:22:04|0|-1|-1|-1|-1|
4227|umang_20|7|0:22:06|0:03:11|0|0:17:06|1|-1|-1|-1|-1|
4228|jpz|7|0:22:09|0:05:57|1|0:17:09|0|-1|-1|-1|-1|
4229|P_akshat1193|7|0:22:10|0:02:16|1|0:17:10|0|-1|-1|-1|-1|
4230|Shiva51|7|0:22:12|0:05:29|0|0:22:12|0|-1|-1|-1|-1|
4231|aashutosh148|7|0:22:13|0:04:15|0|0:22:13|0|-1|-1|-1|-1|
4232|r_ijulkumar|7|0:22:18|0:04:05|0|0:22:18|0|-1|-1|-1|-1|
4233|rahulmittalnrw|7|0:22:22|0:03:51|0|0:22:22|0|-1|-1|-1|-1|
4234|YuvaPrasad|7|0:22:23|0:02:50|0|0:17:23|1|-1|-1|-1|-1|
4235|wxl12|7|0:22:23|0:03:53|0|0:22:23|0|-1|-1|-1|-1|
4236|luctivud|7|0:22:24|0:03:49|0|0:22:24|0|-1|-1|-1|-1|
4237|sincerelyz|7|0:22:26|0:02:52|0|0:17:26|1|-1|-1|-1|-1|
4238|kaushikgarg0209|7|0:22:27|0:03:36|0|0:17:27|1|-1|-1|-1|-1|
4239|agrawalji|7|0:22:28|0:02:42|0|0:22:28|0|-1|-1|-1|-1|
4240|kluicer|7|0:22:28|0:04:38|0|0:22:28|0|-1|-1|-1|-1|
4241|Van0|7|0:22:34|0:03:14|1|0:12:34|1|-1|-1|-1|-1|
4242|michaelzhan1|7|0:22:36|0:01:22|0|0:12:36|2|-1|-1|-1|-1|
4243|PRANTO_DAS|7|0:22:39|0:04:13|0|0:22:39|0|-1|-1|-1|-1|
4244|ankit2001|7|0:22:43|0:02:27|0|0:22:43|0|-1|-1|-1|-1|
4245|_parthiv_saikia_|7|0:22:45|0:04:25|0|0:22:45|0|-1|-1|-1|-1|
4246|ning2ing|7|0:22:46|0:03:29|0|0:22:46|0|-1|-1|-1|-1|
4247|yi-wu-suo-zhi-de-chan-wu|7|0:22:47|0:01:51|0|0:17:47|1|-1|-1|-1|-1|
4248|ttakk|7|0:22:48|0:03:45|0|0:22:48|0|-1|-1|-1|-1|
4249|ANONYMOUS_3105|7|0:22:48|0:03:10|0|0:22:48|0|-1|-1|-1|-1|
4250|user9699u|7|0:22:49|0:02:32|0|0:22:49|0|-1|-1|-1|-1|
4251|naughty-agnesirl9|7|0:22:49|0:04:14|0|0:22:49|0|-1|-1|-1|-1|
4252|AlexDavicenko|7|0:22:54|0:08:55|1|0:17:54|0|-1|-1|-1|-1|
4253|mogal_ajinkya|7|0:22:58|0:03:35|0|0:22:58|0|-1|-1|-1|-1|
4254|bro-6|7|0:22:59|0:03:32|1|0:17:59|0|-1|-1|-1|-1|
4255|k1384|7|0:23:04|0:04:10|0|0:23:04|0|-1|-1|-1|-1|
4256|flanker14|7|0:23:11|0:05:24|0|0:23:11|0|-1|-1|-1|-1|
4257|shubhind|7|0:23:12|0:04:54|0|0:18:12|1|-1|-1|-1|-1|
4258|looooooooong|7|0:23:12|0:03:26|0|0:23:12|0|-1|-1|-1|-1|
4259|rayan_zk|7|0:23:13|0:05:32|0|0:23:13|0|-1|-1|-1|-1|
4260|JedLam|7|0:23:14|0:05:04|0|0:18:14|1|-1|-1|-1|-1|
4261|numberNerd|7|0:23:14|0:08:01|1|0:18:14|0|-1|-1|-1|-1|
4262|lingc2001|7|0:23:16|0:04:27|0|0:18:16|1|-1|-1|-1|-1|
4263|dominik1337|7|0:23:17|0:01:49|0|0:23:17|0|-1|-1|-1|-1|
4264|phongpg284|7|0:23:18|0:12:41|0|0:23:18|0|-1|-1|-1|-1|
4265|akshar_7|7|0:23:20|0:05:33|0|0:18:20|1|-1|-1|-1|-1|
4266|abb10000y|7|0:23:21|0:03:47|0|0:23:21|0|-1|-1|-1|-1|
4267|wangjueya|7|0:23:22|0:06:18|0|0:23:22|0|-1|-1|-1|-1|
4268|somyakumar|7|0:23:23|0:05:25|0|0:23:23|0|-1|-1|-1|-1|
4269|__bunny|7|0:23:27|0:03:38|0|0:23:27|0|-1|-1|-1|-1|
4270|choudharysunnyshiv786|7|0:23:29|0:02:27|0|0:23:29|0|-1|-1|-1|-1|
4271|ij12171|7|0:23:29|0:02:25|0|0:18:29|1|-1|-1|-1|-1|
4272|Ravish_108_CODER|7|0:23:29|0:04:49|0|0:18:29|1|-1|-1|-1|-1|
4273|leetcoder-w|7|0:23:30|0:03:16|0|0:23:30|0|-1|-1|-1|-1|
4274|cout_manish|7|0:23:36|0:03:01|0|0:18:36|1|-1|-1|-1|-1|
4275|thisavik|7|0:23:36|0:08:35|1|0:18:36|0|-1|-1|-1|-1|
4276|arthur930173|7|0:23:37|0:06:20|0|0:23:37|0|-1|-1|-1|-1|
4277|sayo_13|7|0:23:37|0:04:37|0|0:23:37|0|-1|-1|-1|-1|
4278|linyi_7|7|0:23:37|0:02:23|0|0:23:37|0|-1|-1|-1|-1|
4279|DivisionAgent|7|0:23:40|0:03:48|1|0:18:40|0|-1|-1|-1|-1|
4280|piyushjain4|7|0:23:41|0:05:51|0|0:23:41|0|-1|-1|-1|-1|
4281|juruoju-ruo|7|0:23:41|0:02:34|0|0:23:41|0|-1|-1|-1|-1|
4282|redcar|7|0:23:46|0:05:23|0|0:23:46|0|-1|-1|-1|-1|
4283|alemate|7|0:23:47|0:04:11|0|0:18:47|1|-1|-1|-1|-1|
4284|lucid_vinay|7|0:23:50|0:06:14|0|0:23:50|0|-1|-1|-1|-1|
4285|HarrierJFH|7|0:23:51|0:02:38|0|0:23:51|0|-1|-1|-1|-1|
4286|lawang24|7|0:23:51|0:05:40|0|0:23:51|0|-1|-1|-1|-1|
4287|trustmyself|7|0:23:54|0:05:14|0|0:23:54|0|-1|-1|-1|-1|
4288|vanshgupta_25|7|0:23:55|0:02:53|0|0:23:55|0|-1|-1|-1|-1|
4289|vanshwari|7|0:23:56|0:02:56|0|0:13:56|2|-1|-1|-1|-1|
4290|ankur_0921|7|0:23:56|0:02:36|0|0:18:56|1|-1|-1|-1|-1|
4291|yhkuo41|7|0:23:59|0:06:41|0|0:23:59|0|-1|-1|-1|-1|
4292|NicoLadendorf|7|0:24:01|0:01:49|0|0:19:01|1|-1|-1|-1|-1|
4293|practical-curieliv|7|0:24:03|0:23:52|0|0:24:03|0|-1|-1|-1|-1|
4294|yfnijm|7|0:24:04|0:09:03|0|0:24:04|0|-1|-1|-1|-1|
4295|smart067|7|0:24:06|0:05:29|0|0:24:06|0|-1|-1|-1|-1|
4296|manimaran_s|7|0:24:06|0:04:37|0|0:24:06|0|-1|-1|-1|-1|
4297|sarvagyaraut334|7|0:24:07|0:05:54|0|0:19:07|1|-1|-1|-1|-1|
4298|zhao-cai-i|7|0:24:10|0:07:30|0|0:24:10|0|-1|-1|-1|-1|
4299|SejalAggarwal|7|0:24:11|0:04:09|0|0:24:11|0|-1|-1|-1|-1|
4300|szy0|7|0:24:12|0:03:10|0|0:24:12|0|-1|-1|-1|-1|
4301|shupeili|7|0:24:13|0:03:07|0|0:24:13|0|-1|-1|-1|-1|
4302|idiot-3|7|0:24:16|0:02:03|0|0:24:16|0|-1|-1|-1|-1|
4303|aayushabhyarthi|7|0:24:17|0:06:05|0|0:24:17|0|-1|-1|-1|-1|
4304|who-wm|7|0:24:25|0:08:18|0|0:24:25|0|-1|-1|-1|-1|
4305|Hecko|7|0:24:25|0:04:14|0|0:24:25|0|-1|-1|-1|-1|
4306|Faizu621|7|0:24:25|0:09:18|0|0:24:25|0|-1|-1|-1|-1|
4307|dragon76|7|0:24:27|0:05:56|0|0:24:27|0|-1|-1|-1|-1|
4308|saiyam02|7|0:24:27|0:05:09|0|0:24:27|0|-1|-1|-1|-1|
4309|adidadhich2003|7|0:24:29|0:04:36|0|0:24:29|0|-1|-1|-1|-1|
4310|zzdfw|7|0:24:30|0:02:46|1|0:19:30|0|-1|-1|-1|-1|
4311|gauravkmjaiswal|7|0:24:33|0:15:48|0|0:19:33|1|-1|-1|-1|-1|
4312|AnudeepReddyBondugula|7|0:24:34|0:03:12|0|0:19:34|1|-1|-1|-1|-1|
4313|acgg-5|7|0:24:34|0:04:38|0|0:24:34|0|-1|-1|-1|-1|
4314|Kakaji|7|0:24:37|0:05:08|0|0:24:37|0|-1|-1|-1|-1|
4315|tengxinyu|7|0:24:37|0:04:33|0|0:24:37|0|-1|-1|-1|-1|
4316|keysersoze29|7|0:24:37|0:17:06|0|0:24:37|0|-1|-1|-1|-1|
4317|fuglaeff|7|0:24:39|0:03:49|0|0:24:39|0|-1|-1|-1|-1|
4318|huylys|7|0:24:40|0:05:59|0|0:24:40|0|-1|-1|-1|-1|
4319|NufailVhora|7|0:24:41|0:02:55|0|0:19:41|1|-1|-1|-1|-1|
4320|eager-hermannfai|7|0:24:41|0:07:35|0|0:24:41|0|-1|-1|-1|-1|
4321|darcia|7|0:24:41|0:04:59|0|0:19:41|1|-1|-1|-1|-1|
4322|nimitdidwania27|7|0:24:42|0:04:00|0|0:19:42|1|-1|-1|-1|-1|
4323|r-tron19|7|0:24:43|0:03:40|1|0:14:43|1|-1|-1|-1|-1|
4324|mathavaroopan|7|0:24:44|0:02:29|0|0:24:44|0|-1|-1|-1|-1|
4325|itsabhishek01|7|0:24:44|0:06:42|0|0:24:44|0|-1|-1|-1|-1|
4326|techtushar2002|7|0:24:47|0:03:50|0|0:19:47|1|-1|-1|-1|-1|
4327|At_Atharva|7|0:24:49|0:02:30|0|0:24:49|0|-1|-1|-1|-1|
4328|minank38|7|0:24:50|0:03:47|0|0:24:50|0|-1|-1|-1|-1|
4329|Hehe_trying|7|0:24:51|0:05:10|1|0:19:51|0|-1|-1|-1|-1|
4330|MukulJain98|7|0:24:59|0:04:28|0|0:24:59|0|-1|-1|-1|-1|
4331|destroyer_sam|7|0:24:59|0:04:32|1|0:19:59|0|-1|-1|-1|-1|
4332|jendolkk|7|0:25:01|0:02:11|0|0:25:01|0|-1|-1|-1|-1|
4333|yeling20|7|0:25:02|0:03:38|0|0:20:02|1|-1|-1|-1|-1|
4334|bikrant-gupta|7|0:25:04|0:05:04|0|0:25:04|0|-1|-1|-1|-1|
4335|box2|7|0:25:06|0:04:54|0|0:25:06|0|-1|-1|-1|-1|
4336|buts|7|0:25:07|0:02:24|0|0:20:07|1|-1|-1|-1|-1|
4337|ujjawals5483|7|0:25:11|0:06:27|1|0:20:11|0|-1|-1|-1|-1|
4338|shi-cai-ji-bu-neng-zhi-dang-cai-ji|7|0:25:11|0:02:49|0|0:25:11|0|-1|-1|-1|-1|
4339|ayush_vachhani|7|0:25:13|0:06:57|0|0:25:13|0|-1|-1|-1|-1|
4340|Harshit_987|7|0:25:17|0:08:27|0|0:25:17|0|-1|-1|-1|-1|
4341|yuwen-yan|7|0:25:17|0:03:55|0|0:15:17|2|-1|-1|-1|-1|
4342|ASPII|7|0:25:18|0:04:37|0|0:25:18|0|-1|-1|-1|-1|
4343|algo_maniac|7|0:25:20|0:02:58|0|0:25:20|0|-1|-1|-1|-1|
4344|ansh845|7|0:25:20|0:03:32|0|0:20:20|1|-1|-1|-1|-1|
4345|rip|7|0:25:20|0:11:00|0|0:15:20|2|-1|-1|-1|-1|
4346|__purple_ligh|7|0:25:21|0:03:55|0|0:25:21|0|-1|-1|-1|-1|
4347|tyz910|7|0:25:22|0:04:49|0|0:20:22|1|-1|-1|-1|-1|
4348|ludono|7|0:25:23|0:04:18|0|0:25:23|0|-1|-1|-1|-1|
4349|yun-piao-piao-1|7|0:25:24|0:07:01|1|0:15:24|1|-1|-1|-1|-1|
4350|chauhanom544|7|0:25:26|0:05:26|0|0:25:26|0|-1|-1|-1|-1|
4351|signorino|7|0:25:30|0:17:22|0|0:20:30|1|-1|-1|-1|-1|
4352|vhlpZARocz|7|0:25:31|0:03:12|0|0:20:31|1|-1|-1|-1|-1|
4353|kind-vvrighteky|7|0:25:33|0:02:48|0|0:25:33|0|-1|-1|-1|-1|
4354|ltybc138|7|0:25:35|0:03:26|0|0:25:35|0|-1|-1|-1|-1|
4355|paulrishav008|7|0:25:35|0:05:06|0|0:25:35|0|-1|-1|-1|-1|
4356|pbsureshbabu1981|7|0:25:35|0:02:45|0|0:25:35|0|-1|-1|-1|-1|
4357|shivaga|7|0:25:38|0:03:15|0|0:25:38|0|-1|-1|-1|-1|
4358|mtajuddin_wa|7|0:25:44|0:03:44|0|0:25:44|0|-1|-1|-1|-1|
4359|anshulagarwal3131|7|0:25:45|0:02:25|0|0:25:45|0|-1|-1|-1|-1|
4360|TOBY_LIN|7|0:25:50|0:02:26|0|0:20:50|1|-1|-1|-1|-1|
4361|heuristic-ishizaka6dx|7|0:25:57|0:03:29|0|0:20:57|1|-1|-1|-1|-1|
4362|sumi_62|7|0:26:01|0:04:04|1|0:21:01|0|-1|-1|-1|-1|
4363|SimpleSheep03|7|0:26:02|0:04:04|0|0:26:02|0|-1|-1|-1|-1|
4364|hopeful-jacksonlct|7|0:26:07|0:03:48|0|0:21:07|1|-1|-1|-1|-1|
4365|wz0314|7|0:26:08|0:24:38|0|0:26:08|0|-1|-1|-1|-1|
4366|evgeniy-utkin|7|0:26:12|0:03:11|0|0:26:12|0|-1|-1|-1|-1|
4367|johmm|7|0:26:14|0:02:02|0|0:21:14|1|-1|-1|-1|-1|
4368|honestIdiot|7|0:26:17|0:04:15|0|0:26:17|0|-1|-1|-1|-1|
4369|meumarkhan|7|0:26:18|0:03:12|0|0:21:18|1|-1|-1|-1|-1|
4370|550403401|7|0:26:19|0:04:35|0|0:21:19|1|-1|-1|-1|-1|
4371|hello_world__|7|0:26:20|0:03:59|0|0:21:20|1|-1|-1|-1|-1|
4372|dhruv23899|7|0:26:20|0:04:50|0|0:26:20|0|-1|-1|-1|-1|
4373|Hardik_Aswal1303|7|0:26:21|0:05:27|0|0:26:21|0|-1|-1|-1|-1|
4374|muri|7|0:26:21|0:03:59|0|0:21:21|1|-1|-1|-1|-1|
4375|chetansoni_03|7|0:26:22|0:04:32|0|0:26:22|0|-1|-1|-1|-1|
4376|scarlet-hb|7|0:26:22|0:03:32|0|0:16:22|2|-1|-1|-1|-1|
4377|iwant3411|7|0:26:24|0:11:57|0|0:26:24|0|-1|-1|-1|-1|
4378|hungry-shavvzcy|7|0:26:25|0:13:58|0|0:26:25|0|-1|-1|-1|-1|
4379|adnaan15|7|0:26:27|0:03:44|0|0:21:27|1|-1|-1|-1|-1|
4380|Janming|7|0:26:33|0:02:04|0|0:21:33|1|-1|-1|-1|-1|
4381|lao8n|7|0:26:34|0:03:38|0|0:26:34|0|-1|-1|-1|-1|
4382|ujjwal018|7|0:26:37|0:04:27|0|0:26:37|0|-1|-1|-1|-1|
4383|Tarun_Gupta|7|0:26:37|0:23:01|0|0:26:37|0|-1|-1|-1|-1|
4384|pushpendra3000|7|0:26:38|0:03:26|0|0:26:38|0|-1|-1|-1|-1|
4385|tc80|7|0:26:38|0:04:29|0|0:26:38|0|-1|-1|-1|-1|
4386|rohitlakra299|7|0:26:38|0:06:02|0|0:21:38|1|-1|-1|-1|-1|
4387|nehakgg|7|0:26:39|0:03:06|0|0:21:39|1|-1|-1|-1|-1|
4388|shuai-shuai-de-da-qin|7|0:26:39|0:02:30|0|0:21:39|1|-1|-1|-1|-1|
4389|hidden_i|7|0:26:39|0:06:53|0|0:26:39|0|-1|-1|-1|-1|
4390|lamshroud|7|0:26:40|0:04:38|0|0:21:40|1|-1|-1|-1|-1|
4391|adarshmusa|7|0:26:42|0:03:02|0|0:26:42|0|-1|-1|-1|-1|
4392|UZQueen|7|0:26:42|0:05:51|0|0:21:42|1|-1|-1|-1|-1|
4393|jasonshieh_new|7|0:26:47|0:04:28|0|0:26:47|0|-1|-1|-1|-1|
4394|emtiazahmed|7|0:26:48|0:03:54|0|0:26:48|0|-1|-1|-1|-1|
4395|pateldivy1511|7|0:26:49|0:05:49|1|0:21:49|0|-1|-1|-1|-1|
4396|thanh2k4|7|0:26:50|0:04:48|0|0:21:50|1|-1|-1|-1|-1|
4397|ritik18|7|0:26:54|0:04:26|0|0:21:54|1|-1|-1|-1|-1|
4398|ustargaze|7|0:26:55|0:03:28|0|0:26:55|0|-1|-1|-1|-1|
4399|Manshi22|7|0:26:58|0:03:01|0|0:26:58|0|-1|-1|-1|-1|
4400|premkjain|7|0:26:59|0:03:57|0|0:26:59|0|-1|-1|-1|-1|
4401|li-er-gou-m4|7|0:26:59|0:05:59|1|0:21:59|0|-1|-1|-1|-1|
4402|edfrqefw|7|0:27:00|0:02:25|0|0:22:00|1|-1|-1|-1|-1|
4403|iivankon|7|0:27:02|0:05:36|1|0:17:02|1|-1|-1|-1|-1|
4404|hope_09|7|0:27:03|0:04:16|0|0:22:03|1|-1|-1|-1|-1|
4405|shan-yang-xian-sheng|7|0:27:05|0:02:48|0|0:27:05|0|-1|-1|-1|-1|
4406|axshatj|7|0:27:07|0:02:37|0|0:27:07|0|-1|-1|-1|-1|
4407|Unicorn1_5|7|0:27:07|0:02:59|0|0:27:07|0|-1|-1|-1|-1|
4408|Mat-_-|7|0:27:12|0:06:35|0|0:27:12|0|-1|-1|-1|-1|
4409|desaikat|7|0:27:14|0:04:05|0|0:27:14|0|-1|-1|-1|-1|
4410|sagwa-3|7|0:27:16|0:03:33|0|0:22:16|1|-1|-1|-1|-1|
4411|vklucky999|7|0:27:19|0:02:53|0|0:27:19|0|-1|-1|-1|-1|
4412|seetszewen|7|0:27:21|0:07:33|0|0:22:21|1|-1|-1|-1|-1|
4413|nice-shannonell|7|0:27:23|0:03:37|0|0:22:23|1|-1|-1|-1|-1|
4414|isa773|7|0:27:25|0:05:43|0|0:27:25|0|-1|-1|-1|-1|
4415|nseaf|7|0:27:27|0:03:48|0|0:27:27|0|-1|-1|-1|-1|
4416|MarPal|7|0:27:28|0:03:05|0|0:27:28|0|-1|-1|-1|-1|
4417|ayushgupta2518|7|0:27:29|0:04:41|0|0:27:29|0|-1|-1|-1|-1|
4418|acebenson0704|7|0:27:30|0:02:09|0|0:22:30|1|-1|-1|-1|-1|
4419|daminrido139|7|0:27:30|0:06:39|0|0:27:30|0|-1|-1|-1|-1|
4420|mafa-5|7|0:27:33|0:06:40|0|0:22:33|1|-1|-1|-1|-1|
4421|in_evitable|7|0:27:34|0:08:33|0|0:27:34|0|-1|-1|-1|-1|
4422|skywalker045|7|0:27:35|0:04:20|0|0:27:35|0|-1|-1|-1|-1|
4423|Fibonacci_lc|7|0:27:35|0:04:43|0|0:22:35|1|-1|-1|-1|-1|
4424|ai-gamer|7|0:27:36|0:03:54|0|0:27:36|0|-1|-1|-1|-1|
4425|137741825qqcom|7|0:27:37|0:03:05|0|0:22:37|1|-1|-1|-1|-1|
