Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|sserxhs|18|0:07:16|0:01:35|0|0:03:19|0|0:05:43|0|0:07:16|0|
9059|user7452cw|7|0:32:24|0:29:29|0|0:32:24|0|-1|-1|-1|-1|
9060|sschawla0104|7|0:32:24|0:15:48|0|0:27:24|1|-1|-1|-1|-1|
9061|Lukas249|7|0:32:25|0:09:09|0|0:27:25|1|-1|-1|-1|-1|
9062|wulincs|7|0:32:29|0:15:20|0|0:32:29|0|-1|-1|-1|-1|
9063|charming-almeidagrl|7|0:32:30|0:02:37|0|0:27:30|1|-1|-1|-1|-1|
9064|anandjaiswal1999|7|0:32:30|0:11:51|0|0:27:30|1|-1|-1|-1|-1|
9065|abhishekpandey5403|7|0:32:30|0:16:42|0|0:27:30|1|-1|-1|-1|-1|
9066|user1445K|7|0:32:30|0:23:38|0|0:32:30|0|-1|-1|-1|-1|
9067|vivekchaudhary9118|7|0:32:30|0:15:58|1|0:27:30|0|-1|-1|-1|-1|
9068|itsraajjjuuuu|7|0:32:31|0:16:45|0|0:32:31|0|-1|-1|-1|-1|
9069|user6157L|7|0:32:31|0:11:54|0|0:27:31|1|-1|-1|-1|-1|
9070|auracodehandle|7|0:32:31|0:11:14|0|0:27:31|1|-1|-1|-1|-1|
9071|EigenVector0|7|0:32:32|0:13:31|0|0:27:32|1|-1|-1|-1|-1|
9072|handout|7|0:32:32|0:23:14|0|0:32:32|0|-1|-1|-1|-1|
9073|Vedhasri_Anumolu|7|0:32:33|0:13:41|0|0:27:33|1|-1|-1|-1|-1|
9074|PrakharChelawat|7|0:32:33|0:13:44|0|0:32:33|0|-1|-1|-1|-1|
9075|Harshal_09|7|0:32:33|0:12:49|0|0:22:33|2|-1|-1|-1|-1|
9076|cool-crayxth|7|0:32:35|0:02:37|0|0:17:35|3|-1|-1|-1|-1|
9077|nalac123|7|0:32:35|0:11:44|2|0:22:35|0|-1|-1|-1|-1|
9078|frmz|7|0:32:36|0:31:03|0|0:32:36|0|-1|-1|-1|-1|
9079|Gajendra_-Bhoi-|7|0:32:36|0:11:54|0|0:32:36|0|-1|-1|-1|-1|
9080|kavya_p_nair|7|0:32:36|0:11:34|0|0:22:36|2|-1|-1|-1|-1|
9081|onleetcodegrind|7|0:32:37|0:13:16|0|0:32:37|0|-1|-1|-1|-1|
9082|devgoel901|7|0:32:37|0:10:57|0|0:27:37|1|-1|-1|-1|-1|
9083|angel_jolina|7|0:32:37|0:15:59|0|0:27:37|1|-1|-1|-1|-1|
9084|lipika13|7|0:32:37|0:12:55|0|0:27:37|1|-1|-1|-1|-1|
9085|anilkumaryedla532|7|0:32:37|0:15:48|1|0:27:37|0|-1|-1|-1|-1|
9086|dk_singh01|7|0:32:38|0:16:35|0|0:32:38|0|-1|-1|-1|-1|
9087|anub_1hav_code|7|0:32:38|0:15:32|0|0:32:38|0|-1|-1|-1|-1|
9088|eshved|7|0:32:39|0:10:52|0|0:27:39|1|-1|-1|-1|-1|
9089|gomie|7|0:32:40|0:09:45|0|0:22:40|2|-1|-1|-1|-1|
9090|neoloong|7|0:32:40|0:11:51|0|0:27:40|1|-1|-1|-1|-1|
9091|ljx213101212|7|0:32:40|0:02:54|0|0:32:40|0|-1|-1|-1|-1|
9092|Vito123|7|0:32:40|0:08:49|0|0:17:40|3|-1|-1|-1|-1|
9093|she_was_my_love|7|0:32:41|0:10:06|0|0:27:41|1|-1|-1|-1|-1|
9094|battle_mindset|7|0:32:42|0:13:23|0|0:22:42|2|-1|-1|-1|-1|
9095|flyingfist|7|0:32:43|0:27:43|0|0:24:11|1|-1|-1|-1|-1|
9096|k1597537kk20|7|0:32:44|0:15:35|0|0:32:44|0|-1|-1|-1|-1|
9097|ankitsarmawork0801|7|0:32:44|0:16:13|0|0:32:44|0|-1|-1|-1|-1|
9098|drfish|7|0:32:46|0:15:48|0|0:27:46|1|-1|-1|-1|-1|
9099|devansh4400|7|0:32:46|0:14:09|0|0:22:46|2|-1|-1|-1|-1|
9100|9a2nguyenxuanphuong|7|0:32:46|0:16:12|0|0:27:46|1|-1|-1|-1|-1|
9101|nagulavamshi1214|7|0:32:47|0:13:40|0|0:27:47|1|-1|-1|-1|-1|
9102|mrityunjaymkg099|7|0:32:49|0:09:34|0|0:12:49|4|-1|-1|-1|-1|
9103|wangshi-2|7|0:32:49|0:04:31|0|0:22:49|2|-1|-1|-1|-1|
9104|matrix0101|7|0:32:49|0:24:44|0|0:32:49|0|-1|-1|-1|-1|
9105|Harshitha122|7|0:32:51|0:28:12|0|0:32:51|0|-1|-1|-1|-1|
9106|Coder-75|7|0:32:52|0:32:52|0|0:25:21|0|-1|-1|-1|-1|
9107|gargisingh01|7|0:32:53|0:22:18|0|0:27:53|1|-1|-1|-1|-1|
9108|AyushPandey1525|7|0:32:53|0:13:56|1|0:22:53|1|-1|-1|-1|-1|
9109|mr__indian0428|7|0:32:53|0:11:23|0|0:32:53|0|-1|-1|-1|-1|
9110|blue-w8z|7|0:32:54|0:08:45|0|0:27:54|1|-1|-1|-1|-1|
9111|LOGU25|7|0:32:54|0:10:03|0|0:27:54|1|-1|-1|-1|-1|
9112|iampdt1|7|0:32:54|0:10:39|0|0:32:54|0|-1|-1|-1|-1|
9113|mahivermaa|7|0:32:55|0:13:59|0|0:22:55|2|-1|-1|-1|-1|
9114|bansalshreya904|7|0:32:55|0:13:09|0|0:32:55|0|-1|-1|-1|-1|
9115|dhruvpersonal1|7|0:32:55|0:10:32|0|0:27:55|1|-1|-1|-1|-1|
9116|xOmega|7|0:32:57|0:15:58|0|0:32:57|0|-1|-1|-1|-1|
9117|zhuang-sheng-meng-die|7|0:33:00|0:06:23|0|0:28:00|1|-1|-1|-1|-1|
9118|_alpha09|7|0:33:01|0:13:32|0|0:28:01|1|-1|-1|-1|-1|
9119|kusj|7|0:33:01|0:09:10|0|0:23:01|2|-1|-1|-1|-1|
9120|01jainsujal|7|0:33:05|0:12:04|0|0:28:05|1|-1|-1|-1|-1|
9121|user5466|7|0:33:06|0:05:41|0|0:23:06|2|-1|-1|-1|-1|
9122|Fxrdeen|7|0:33:06|0:15:13|0|0:33:06|0|-1|-1|-1|-1|
9123|romazal|7|0:33:07|0:13:03|0|0:33:07|0|-1|-1|-1|-1|
9124|chunghsuan|7|0:33:07|0:16:57|0|0:33:07|0|-1|-1|-1|-1|
9125|ravitejatasubilli|7|0:33:07|0:09:52|0|0:28:07|1|-1|-1|-1|-1|
9126|Deepanshu_Singhaniya|7|0:33:08|0:11:14|0|0:33:08|0|-1|-1|-1|-1|
9127|preetham948|7|0:33:09|0:13:30|0|0:23:09|2|-1|-1|-1|-1|
9128|vijaysingh2219|7|0:33:09|0:09:21|0|0:18:09|3|-1|-1|-1|-1|
9129|nk8713694|7|0:33:10|0:11:44|0|0:23:10|2|-1|-1|-1|-1|
9130|tchieu95|7|0:33:10|0:07:22|0|0:28:10|1|-1|-1|-1|-1|
9131|xiangxiang1113|7|0:33:11|0:02:05|0|0:28:11|1|-1|-1|-1|-1|
9132|MHarsh2701|7|0:33:11|0:15:57|0|0:28:11|1|-1|-1|-1|-1|
9133|1412professor|7|0:33:12|0:11:12|0|0:28:12|1|-1|-1|-1|-1|
9134|Jay_Dhanwalkar|7|0:33:12|0:18:43|0|0:28:12|1|-1|-1|-1|-1|
9135|mani4664|7|0:33:12|0:14:52|0|0:28:12|1|-1|-1|-1|-1|
9136|geekyNib|7|0:33:14|0:11:17|0|0:28:14|1|-1|-1|-1|-1|
9137|genuine_code|7|0:33:14|0:13:22|0|0:33:14|0|-1|-1|-1|-1|
9138|dcoder01|7|0:33:14|0:16:23|0|0:33:14|0|-1|-1|-1|-1|
9139|jin-jin-shua-ti|7|0:33:14|0:01:52|0|0:28:14|1|-1|-1|-1|-1|
9140|lucasomee006|7|0:33:15|0:17:00|0|0:28:15|1|-1|-1|-1|-1|
9141|cordiality_crypto|7|0:33:16|0:11:54|0|0:28:16|1|-1|-1|-1|-1|
9142|pIyUsH_MaUYa2007|7|0:33:16|0:14:16|0|0:28:16|1|-1|-1|-1|-1|
9143|Harithar_3010|7|0:33:16|0:16:34|0|0:23:16|2|-1|-1|-1|-1|
9144|ksarda17|7|0:33:17|0:12:57|0|0:33:17|0|-1|-1|-1|-1|
9145|wa-li-de-tian-kong|7|0:33:18|0:09:21|0|0:28:18|1|-1|-1|-1|-1|
9146|Johnson_Larker|7|0:33:18|0:32:43|0|0:33:18|0|-1|-1|-1|-1|
9147|rellakinokopio|7|0:33:18|0:14:14|0|0:28:18|1|-1|-1|-1|-1|
9148|nexgler|7|0:33:19|0:14:39|0|0:28:19|1|-1|-1|-1|-1|
9149|criss_cross|7|0:33:20|0:15:06|0|0:28:20|1|-1|-1|-1|-1|
9150|sai_36|7|0:33:21|0:09:19|0|0:28:21|1|-1|-1|-1|-1|
9151|harshrecb|7|0:33:22|0:13:11|0|0:28:22|1|-1|-1|-1|-1|
9152|PrajwalK_oo7|7|0:33:24|0:14:26|0|0:33:24|0|-1|-1|-1|-1|
9153|aryancodeshere|7|0:33:24|0:17:06|0|0:28:24|1|-1|-1|-1|-1|
9154|anuj191999|7|0:33:25|0:14:46|0|0:33:25|0|-1|-1|-1|-1|
9155|sandeepbhaisora|7|0:33:27|0:10:14|0|0:28:27|1|-1|-1|-1|-1|
9156|himanshuarya3110|7|0:33:27|0:15:37|0|0:28:27|1|-1|-1|-1|-1|
9157|Chaitu123432|7|0:33:28|0:15:30|0|0:28:28|1|-1|-1|-1|-1|
9158|bold-lalandex7o|7|0:33:29|0:05:16|0|0:28:29|1|-1|-1|-1|-1|
9159|adeebshekh00|7|0:33:29|0:09:21|0|0:33:29|0|-1|-1|-1|-1|
9160|suru22|7|0:33:31|0:10:48|1|0:13:31|3|-1|-1|-1|-1|
9161|jing-ee|7|0:33:32|0:03:42|0|0:33:32|0|-1|-1|-1|-1|
9162|tanmay_61|7|0:33:32|0:18:12|0|0:33:32|0|-1|-1|-1|-1|
9163|loner1024|7|0:33:32|0:03:31|0|0:23:32|2|-1|-1|-1|-1|
9164|SudiptanGiri|7|0:33:32|0:15:30|0|0:33:32|0|-1|-1|-1|-1|
9165|kazimierz|7|0:33:32|0:04:00|0|0:28:32|1|-1|-1|-1|-1|
9166|SaurabhChaudhary_39|7|0:33:34|0:14:17|0|0:33:34|0|-1|-1|-1|-1|
9167|Gomdooriii|7|0:33:35|0:13:25|0|0:33:35|0|-1|-1|-1|-1|
9168|reverseg|7|0:33:35|0:09:43|0|0:28:35|1|-1|-1|-1|-1|
9169|kiran2244|7|0:33:35|0:13:10|0|0:28:35|1|-1|-1|-1|-1|
9170|snowxcodes|7|0:33:35|0:11:57|0|0:28:35|1|-1|-1|-1|-1|
9171|Pratham_19_|7|0:33:36|0:12:14|0|0:28:36|1|-1|-1|-1|-1|
9172|senpai_sid|7|0:33:36|0:10:24|0|0:33:36|0|-1|-1|-1|-1|
9173|anurag3704|7|0:33:36|0:17:26|1|0:23:36|1|-1|-1|-1|-1|
9174|OAS51kswSp|7|0:33:37|0:00:50|0|0:23:37|2|-1|-1|-1|-1|
9175|Shubham_Vashisht|7|0:33:37|0:11:51|0|0:28:37|1|-1|-1|-1|-1|
9176|Dixit1708|7|0:33:37|0:18:37|0|0:33:37|0|-1|-1|-1|-1|
9177|miruna_3905|7|0:33:38|0:12:53|0|0:23:38|2|-1|-1|-1|-1|
9178|user1862Ei|7|0:33:38|0:11:04|0|0:23:38|2|-1|-1|-1|-1|
9179|Navakanth95|7|0:33:38|0:16:24|1|0:28:38|0|-1|-1|-1|-1|
9180|imshikhar27|7|0:33:38|0:09:32|0|0:23:38|2|-1|-1|-1|-1|
9181|__pranj__|7|0:33:40|0:11:23|0|0:23:40|2|-1|-1|-1|-1|
9182|prityd|7|0:33:40|0:14:51|0|0:28:40|1|-1|-1|-1|-1|
9183|mr_anubhavtiwary|7|0:33:40|0:11:00|0|0:33:40|0|-1|-1|-1|-1|
9184|utkarshsahay674|7|0:33:40|0:16:30|0|0:28:40|1|-1|-1|-1|-1|
9185|ganeshdarshan18|7|0:33:41|0:14:12|0|0:28:41|1|-1|-1|-1|-1|
9186|bhargavi1poyekar|7|0:33:41|0:17:37|0|0:23:41|2|-1|-1|-1|-1|
9187|anlaoye|7|0:33:43|0:14:41|0|0:28:43|1|-1|-1|-1|-1|
9188|Krisha232004|7|0:33:43|0:15:25|0|0:28:43|1|-1|-1|-1|-1|
9189|user2553sC|7|0:33:44|0:19:38|0|0:28:44|1|-1|-1|-1|-1|
9190|Dhamaraknadh|7|0:33:44|0:13:15|0|0:18:44|3|-1|-1|-1|-1|
9191|soapsnake|7|0:33:45|0:12:00|0|0:28:45|1|-1|-1|-1|-1|
9192|hjfenghj-f|7|0:33:46|0:03:24|0|0:28:46|1|-1|-1|-1|-1|
9193|Shivam_Kapoor|7|0:33:46|0:12:00|0|0:28:46|1|-1|-1|-1|-1|
9194|alwayssmile99|7|0:33:47|0:12:17|0|0:28:47|1|-1|-1|-1|-1|
9195|prajapatimadhu171|7|0:33:47|0:13:27|0|0:28:47|1|-1|-1|-1|-1|
9196|srihithaoppula|7|0:33:47|0:16:35|0|0:28:47|1|-1|-1|-1|-1|
9197|sarthak_tirpude|7|0:33:47|0:07:19|0|0:23:47|2|-1|-1|-1|-1|
9198|Rohit9042|7|0:33:47|0:12:00|0|0:18:47|3|-1|-1|-1|-1|
9199|mystifying-diracqgs|7|0:33:49|0:16:42|0|0:33:49|0|-1|-1|-1|-1|
9200|rustbear|7|0:33:49|0:14:51|0|0:28:49|1|-1|-1|-1|-1|
9201|Aswin88|7|0:33:50|0:29:36|0|0:33:50|0|-1|-1|-1|-1|
9202|akshithakurugan|7|0:33:51|0:21:22|1|0:28:51|0|-1|-1|-1|-1|
9203|lin-xi-c4|7|0:33:51|0:04:32|1|0:18:51|2|-1|-1|-1|-1|
9204|tejaswi__235|7|0:33:52|0:13:33|0|0:23:52|2|-1|-1|-1|-1|
9205|devanshdalwadi2004|7|0:33:52|0:12:00|0|0:28:52|1|-1|-1|-1|-1|
9206|harithareddy6281|7|0:33:53|0:12:28|0|0:28:53|1|-1|-1|-1|-1|
9207|yfliucs|7|0:33:54|0:15:26|0|0:33:54|0|-1|-1|-1|-1|
9208|Himanshu_ydv4848|7|0:33:57|0:32:09|0|0:33:57|0|-1|-1|-1|-1|
9209|gmoney1729|7|0:33:57|0:09:12|0|0:28:57|1|-1|-1|-1|-1|
9210|xenodochial-7ederberghad|7|0:33:58|0:02:24|0|0:28:58|1|-1|-1|-1|-1|
9211|minasa|7|0:33:58|0:05:22|0|0:18:58|3|-1|-1|-1|-1|
9212|manvitha984|7|0:33:58|0:12:27|0|0:28:58|1|-1|-1|-1|-1|
9213|Prianshu18|7|0:33:58|0:10:17|0|0:33:58|0|-1|-1|-1|-1|
9214|DestyFog|7|0:33:59|0:12:03|0|0:28:59|1|-1|-1|-1|-1|
9215|AnindyaTNT|7|0:33:59|0:15:39|0|0:28:59|1|-1|-1|-1|-1|
9216|kvijesh0405|7|0:33:59|0:12:59|0|0:33:59|0|-1|-1|-1|-1|
9217|Naisargika14_02|7|0:34:00|0:19:05|0|0:34:00|0|-1|-1|-1|-1|
9218|D_Vode|7|0:34:01|0:16:48|0|0:34:01|0|-1|-1|-1|-1|
9219|user3970|7|0:34:01|0:13:21|0|0:24:01|2|-1|-1|-1|-1|
9220|Souvikd07|7|0:34:01|0:23:38|0|0:29:01|1|-1|-1|-1|-1|
9221|padmnabh2403|7|0:34:02|0:11:03|0|0:19:02|3|-1|-1|-1|-1|
9222|rishivathen007|7|0:34:03|0:18:14|0|0:24:03|2|-1|-1|-1|-1|
9223|kalki_n|7|0:34:03|0:16:14|0|0:29:03|1|-1|-1|-1|-1|
9224|Aniruddha_Ganorkar|7|0:34:05|0:23:22|0|0:29:05|1|-1|-1|-1|-1|
9225|divyaNareshkumarPatel|7|0:34:05|0:12:52|0|0:29:05|1|-1|-1|-1|-1|
9226|abhijeet077|7|0:34:06|0:14:38|0|0:34:06|0|-1|-1|-1|-1|
9227|Anas10005|7|0:34:06|0:16:15|0|0:34:06|0|-1|-1|-1|-1|
9228|admiring-shockleyajm|7|0:34:06|0:13:21|2|0:24:06|0|-1|-1|-1|-1|
9229|qingyezhu|7|0:34:06|0:06:02|0|0:29:06|1|-1|-1|-1|-1|
9230|prakharvarshney2005|7|0:34:06|0:13:53|0|0:34:06|0|-1|-1|-1|-1|
9231|Vinithkulkarni|7|0:34:07|0:34:07|0|0:28:09|0|-1|-1|-1|-1|
9232|believer_07|7|0:34:09|0:21:13|0|0:34:09|0|-1|-1|-1|-1|
9233|pradeepceo18|7|0:34:09|0:12:33|0|0:34:09|0|-1|-1|-1|-1|
9234|nketu06|7|0:34:10|0:15:48|0|0:34:10|0|-1|-1|-1|-1|
9235|humblefoo1|7|0:34:11|0:25:11|0|0:34:11|0|-1|-1|-1|-1|
9236|radhakrishna-telu|7|0:34:11|0:25:35|0|0:34:11|0|-1|-1|-1|-1|
9237|chufuyu_|7|0:34:11|0:10:42|0|0:24:11|2|-1|-1|-1|-1|
9238|ruo-bai-x|7|0:34:11|0:05:45|0|0:24:11|2|-1|-1|-1|-1|
9239|Paaaru|7|0:34:12|0:29:12|0|0:25:09|1|-1|-1|-1|-1|
9240|surajhat|7|0:34:12|0:17:15|0|0:29:12|1|-1|-1|-1|-1|
9241|anushka_p15|7|0:34:13|0:10:41|0|0:29:13|1|-1|-1|-1|-1|
9242|rbktgldr|7|0:34:14|0:22:26|0|0:34:14|0|-1|-1|-1|-1|
9243|laxmikanth0504|7|0:34:15|0:10:21|0|0:24:15|2|-1|-1|-1|-1|
9244|intelligent-nobelkxd|7|0:34:15|0:02:30|0|0:24:15|2|-1|-1|-1|-1|
9245|gokusundar443|7|0:34:16|0:26:15|0|0:34:16|0|-1|-1|-1|-1|
9246|hopeful-solomonzku|7|0:34:18|0:07:05|1|0:24:18|1|-1|-1|-1|-1|
9247|fayeeeee|7|0:34:18|0:22:06|0|0:29:18|1|-1|-1|-1|-1|
9248|pathakjuhi|7|0:34:18|0:17:15|0|0:29:18|1|-1|-1|-1|-1|
9249|SCZEv1i3zD|7|0:34:20|0:08:02|0|0:24:20|2|-1|-1|-1|-1|
9250|rocky_3516|7|0:34:20|0:34:20|0|0:25:04|0|-1|-1|-1|-1|
9251|Aryaman_15|7|0:34:21|0:08:57|0|0:24:21|2|-1|-1|-1|-1|
9252|Amit_Dahiya_08|7|0:34:22|0:24:22|0|0:21:50|2|-1|-1|-1|-1|
9253|nikhil459|7|0:34:24|0:17:24|0|0:34:24|0|-1|-1|-1|-1|
9254|joedenham00|7|0:34:24|0:14:33|0|0:34:24|0|-1|-1|-1|-1|
9255|Hi_coders786|7|0:34:25|0:14:30|0|0:29:25|1|-1|-1|-1|-1|
9256|li54426|7|0:34:25|0:10:14|0|0:24:25|2|-1|-1|-1|-1|
9257|yashwanth0104|7|0:34:26|0:20:11|0|0:34:26|0|-1|-1|-1|-1|
9258|nifty-kovvalevskidhn|7|0:34:26|0:18:11|0|0:34:26|0|-1|-1|-1|-1|
9259|JahnviT|7|0:34:27|0:18:07|0|0:29:27|1|-1|-1|-1|-1|
9260|end_lessd_|7|0:34:27|0:24:27|0|0:22:46|2|-1|-1|-1|-1|
9261|zui-shang-chuan-k|7|0:34:27|0:01:43|0|0:34:27|0|-1|-1|-1|-1|
9262|mohsinuddin|7|0:34:28|0:17:38|0|0:34:28|0|-1|-1|-1|-1|
9263|ChiragNain|7|0:34:28|0:09:49|0|0:34:28|0|-1|-1|-1|-1|
9264|ankitsrivastav|7|0:34:28|0:15:30|0|0:34:28|0|-1|-1|-1|-1|
9265|ac____07|7|0:34:28|0:17:25|0|0:29:28|1|-1|-1|-1|-1|
9266|karan4342|7|0:34:29|0:09:59|0|0:29:29|1|-1|-1|-1|-1|
9267|Triyaambak|7|0:34:30|0:10:49|0|0:24:30|2|-1|-1|-1|-1|
9268|mudassirali_27|7|0:34:31|0:14:25|0|0:29:31|1|-1|-1|-1|-1|
9269|Pranjal_Pratap_Singh|7|0:34:33|0:12:21|0|0:34:33|0|-1|-1|-1|-1|
9270|dreamy-meitnerfui|7|0:34:34|0:08:10|0|0:34:34|0|-1|-1|-1|-1|
9271|Haquenawaz|7|0:34:35|0:13:40|0|0:34:35|0|-1|-1|-1|-1|
9272|nishant6589|7|0:34:36|0:15:28|0|0:29:36|1|-1|-1|-1|-1|
9273|Estil000|7|0:34:36|0:11:55|0|0:29:36|1|-1|-1|-1|-1|
9274|yashmenaria|7|0:34:36|0:28:40|0|0:34:36|0|-1|-1|-1|-1|
9275|you-waliao-wu-wu-wu-wu|7|0:34:36|0:03:46|0|0:24:36|2|-1|-1|-1|-1|
9276|himanshug9119|7|0:34:37|0:11:16|0|0:29:37|1|-1|-1|-1|-1|
9277|neerajsahu14|7|0:34:37|0:11:03|0|0:29:37|1|-1|-1|-1|-1|
9278|duncan_ju-jue|7|0:34:37|0:07:23|0|0:29:37|1|-1|-1|-1|-1|
9279|aryan_sahu_iitgn|7|0:34:37|0:11:56|0|0:34:37|0|-1|-1|-1|-1|
9280|Pranav1309|7|0:34:38|0:08:39|0|0:29:38|1|-1|-1|-1|-1|
9281|mich-se|7|0:34:39|0:03:00|0|0:24:39|2|-1|-1|-1|-1|
9282|priyanshuthapliyal|7|0:34:39|0:22:25|0|0:34:39|0|-1|-1|-1|-1|
9283|souvikdas|7|0:34:39|0:13:19|0|0:29:39|1|-1|-1|-1|-1|
9284|niteshrathod14|7|0:34:39|0:23:26|0|0:34:39|0|-1|-1|-1|-1|
9285|shivam_shukla20|7|0:34:40|0:11:16|0|0:29:40|1|-1|-1|-1|-1|
9286|inspiring-hypatialx4|7|0:34:40|0:05:31|0|0:24:40|2|-1|-1|-1|-1|
9287|Vaibhavm01|7|0:34:40|0:10:44|0|0:29:40|1|-1|-1|-1|-1|
9288|gupta_vaibhav|7|0:34:40|0:11:32|0|0:29:40|1|-1|-1|-1|-1|
9289|Archit_1608|7|0:34:40|0:13:32|0|0:29:40|1|-1|-1|-1|-1|
9290|kwok-10|7|0:34:41|0:02:43|0|0:24:41|2|-1|-1|-1|-1|
9291|chandinichedalla|7|0:34:41|0:11:30|0|0:29:41|1|-1|-1|-1|-1|
9292|varsha_25|7|0:34:42|0:15:55|0|0:24:42|2|-1|-1|-1|-1|
9293|parampatil|7|0:34:42|0:12:58|1|0:19:42|2|-1|-1|-1|-1|
9294|harjascpmaster|7|0:34:42|0:18:55|0|0:34:42|0|-1|-1|-1|-1|
9295|Shubhankar-Ranjan|7|0:34:43|0:15:19|0|0:29:43|1|-1|-1|-1|-1|
9296|harshit-patle|7|0:34:43|0:16:25|0|0:29:43|1|-1|-1|-1|-1|
9297|chaitanyameshram07|7|0:34:43|0:15:29|0|0:29:43|1|-1|-1|-1|-1|
9298|1daniel3333|7|0:34:44|0:09:45|0|0:34:44|0|-1|-1|-1|-1|
9299|Memory-Lapse|7|0:34:44|0:18:32|0|0:34:44|0|-1|-1|-1|-1|
9300|guanzhongsean|7|0:34:44|0:08:07|0|0:24:44|2|-1|-1|-1|-1|
9301|compassionate-hodgkinh4f|7|0:34:45|0:02:53|0|0:29:45|1|-1|-1|-1|-1|
9302|bidesh_paul|7|0:34:45|0:10:05|0|0:29:45|1|-1|-1|-1|-1|
9303|zero-or-one|7|0:34:45|0:12:44|0|0:29:45|1|-1|-1|-1|-1|
9304|krbharat993|7|0:34:46|0:09:21|0|0:24:46|2|-1|-1|-1|-1|
9305|kishoreology|7|0:34:47|0:17:03|0|0:24:47|2|-1|-1|-1|-1|
9306|Varnika_Goel|7|0:34:47|0:20:22|0|0:34:47|0|-1|-1|-1|-1|
9307|lokichen3|7|0:34:47|0:15:22|0|0:34:47|0|-1|-1|-1|-1|
9308|priyanshuagrawal801|7|0:34:48|0:12:15|0|0:29:48|1|-1|-1|-1|-1|
9309|Praveen_63|7|0:34:49|0:10:35|0|0:29:49|1|-1|-1|-1|-1|
9310|affectionate-i3habhadc2|7|0:34:50|0:04:37|0|0:24:50|2|-1|-1|-1|-1|
9311|mei-you-ni-cheng-z7|7|0:34:50|0:04:10|0|0:34:50|0|-1|-1|-1|-1|
9312|WhyPlagWhenYouArePro|7|0:34:50|0:27:29|0|0:29:50|1|-1|-1|-1|-1|
9313|SmartCheese22|7|0:34:51|0:10:43|0|0:24:51|2|-1|-1|-1|-1|
9314|martandprakash123|7|0:34:51|0:15:57|0|0:34:51|0|-1|-1|-1|-1|
9315|Anujj31|7|0:34:51|0:12:14|0|0:24:51|2|-1|-1|-1|-1|
9316|divyanagaraj|7|0:34:51|0:10:11|0|0:24:51|2|-1|-1|-1|-1|
9317|siddhuparsa99|7|0:34:51|0:27:05|0|0:34:51|0|-1|-1|-1|-1|
9318|sunburst7|7|0:34:52|0:10:25|0|0:29:52|1|-1|-1|-1|-1|
9319|Sachin3942|7|0:34:52|0:10:49|0|0:24:52|2|-1|-1|-1|-1|
9320|superclusters|7|0:34:52|0:08:35|0|0:29:52|1|-1|-1|-1|-1|
9321|vivek_pra11|7|0:34:52|0:12:27|0|0:29:52|1|-1|-1|-1|-1|
9322|victorgao|7|0:34:53|0:14:19|0|0:34:53|0|-1|-1|-1|-1|
9323|paulkkk|7|0:34:54|0:01:36|0|0:29:54|1|-1|-1|-1|-1|
9324|amrita00|7|0:34:54|0:24:53|0|0:34:54|0|-1|-1|-1|-1|
9325|haowang32123|7|0:34:55|0:10:43|0|0:24:55|2|-1|-1|-1|-1|
9326|aggarwalmukul96|7|0:34:56|0:14:03|0|0:34:56|0|-1|-1|-1|-1|
9327|_Shubham_Shandilya|7|0:34:57|0:14:56|0|0:29:57|1|-1|-1|-1|-1|
9328|vansh0608|7|0:34:57|0:09:41|0|0:24:57|2|-1|-1|-1|-1|
9329|XenoniX|7|0:34:58|0:07:31|0|0:34:58|0|-1|-1|-1|-1|
9330|user0503XG|7|0:35:00|0:15:53|0|0:30:00|1|-1|-1|-1|-1|
9331|Priyangshu_Sen|7|0:35:00|0:13:25|0|0:20:00|3|-1|-1|-1|-1|
9332|asmitalodhavat|7|0:35:01|0:12:21|0|0:25:01|2|-1|-1|-1|-1|
9333|birla_07|7|0:35:02|0:12:38|0|0:30:02|1|-1|-1|-1|-1|
9334|nostalgic-i3rovvn3ph|7|0:35:02|0:30:02|0|0:29:51|1|-1|-1|-1|-1|
9335|lhh-25|7|0:35:03|0:08:46|0|0:25:03|2|-1|-1|-1|-1|
9336|_ravij|7|0:35:03|0:12:33|0|0:25:03|2|-1|-1|-1|-1|
9337|Harsh__12|7|0:35:04|0:16:49|0|0:35:04|0|-1|-1|-1|-1|
9338|guptakshitij|7|0:35:05|0:14:18|0|0:35:05|0|-1|-1|-1|-1|
9339|EternoSeeker|7|0:35:05|0:18:05|0|0:25:05|2|-1|-1|-1|-1|
9340|VamshiMaya|7|0:35:05|0:12:32|0|0:30:05|1|-1|-1|-1|-1|
9341|harshitpal|7|0:35:05|0:13:54|0|0:35:05|0|-1|-1|-1|-1|
9342|Godeepak12|7|0:35:06|0:09:49|0|0:35:06|0|-1|-1|-1|-1|
9343|nitingoyal4321|7|0:35:10|0:10:34|0|0:25:10|2|-1|-1|-1|-1|
9344|fatccy|7|0:35:11|0:12:09|0|0:30:11|1|-1|-1|-1|-1|
9345|sunalipatro|7|0:35:11|0:18:11|0|0:35:11|0|-1|-1|-1|-1|
9346|HARSHIT98765|7|0:35:12|0:11:11|0|0:30:12|1|-1|-1|-1|-1|
9347|feng-mo-eo|7|0:35:12|0:02:56|0|0:30:12|1|-1|-1|-1|-1|
9348|khanghn|7|0:35:13|0:27:51|1|0:30:13|0|-1|-1|-1|-1|
