Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (5)
1|hongrock|17|0:07:34|0:00:45|0|0:02:54|0|0:05:12|0|0:07:34|0|
6679|harcharan2003|7|0:19:45|0:08:57|0|0:19:45|0|-1|-1|-1|-1|
6680|@_deleted_user_969315cc|7|0:19:45|0:01:34|0|0:14:45|1|-1|-1|-1|-1|
6681|aryanruthwik24|7|0:19:46|0:02:35|0|0:19:46|0|-1|-1|-1|-1|
6682|blackole17|7|0:19:48|0:05:10|0|0:14:48|1|-1|-1|-1|-1|
6683|Animesh264|7|0:19:49|0:03:03|0|0:14:49|1|-1|-1|-1|-1|
6684|anidravi|7|0:19:50|0:01:59|0|0:14:50|1|-1|-1|-1|-1|
6685|XHY|7|0:19:51|0:02:13|0|0:14:51|1|-1|-1|-1|-1|
6686|zyulai|7|0:19:51|0:02:25|0|0:14:51|1|-1|-1|-1|-1|
6687|Sanskruti_Shahu23|7|0:19:53|0:04:37|0|0:14:53|1|-1|-1|-1|-1|
6688|isyuhaochen|7|0:19:54|0:01:04|0|0:14:54|1|-1|-1|-1|-1|
6689|mastermind02|7|0:19:55|0:01:52|0|0:14:55|1|-1|-1|-1|-1|
6690|lidezhong|7|0:19:56|0:02:40|0|0:19:56|0|-1|-1|-1|-1|
6691|harcharan_singh_|7|0:19:59|0:09:11|0|0:19:59|0|-1|-1|-1|-1|
6692|sak97hans|7|0:19:59|0:03:00|0|0:14:59|1|-1|-1|-1|-1|
6693|zhe-tu-h|7|0:20:00|0:02:12|0|0:20:00|0|-1|-1|-1|-1|
6694|Lwin_s14691666|7|0:20:02|0:02:11|0|0:15:02|1|-1|-1|-1|-1|
6695|monkeymonkeybear|7|0:20:03|0:05:11|1|0:10:03|1|-1|-1|-1|-1|
6696|mudit1978mars|7|0:20:04|0:01:18|0|0:10:04|2|-1|-1|-1|-1|
6697|Gaurav_02|7|0:20:04|0:01:38|0|0:20:04|0|-1|-1|-1|-1|
6698|devy52|7|0:20:07|0:17:16|0|0:20:07|0|-1|-1|-1|-1|
6699|user1561MR|7|0:20:07|0:03:51|0|0:15:07|1|-1|-1|-1|-1|
6700|Sahajgup|7|0:20:08|0:01:48|0|0:15:08|1|-1|-1|-1|-1|
6701|vickydagar528|7|0:20:08|0:11:49|0|0:20:08|0|-1|-1|-1|-1|
6702|wang-qiu-ming|7|0:20:09|0:01:50|0|0:15:09|1|-1|-1|-1|-1|
6703|limmil|7|0:20:10|0:01:57|0|0:15:10|1|-1|-1|-1|-1|
6704|Nightwolf_25|7|0:20:11|0:11:30|0|0:20:11|0|-1|-1|-1|-1|
6705|basnetsoyuj|7|0:20:11|0:01:58|0|0:20:11|0|-1|-1|-1|-1|
6706|harsh_px|7|0:20:13|0:01:51|0|0:15:13|1|-1|-1|-1|-1|
6707|sairajd044|7|0:20:15|0:02:03|0|0:20:15|0|-1|-1|-1|-1|
6708|pavel-shlyk|7|0:20:15|0:02:25|0|0:15:15|1|-1|-1|-1|-1|
6709|chirag__talreja|7|0:20:17|0:01:32|0|0:20:17|0|-1|-1|-1|-1|
6710|saidinesh28|7|0:20:18|0:01:45|0|0:15:18|1|-1|-1|-1|-1|
6711|qui2zical-cartwrightv73|7|0:20:20|0:03:07|0|0:20:20|0|-1|-1|-1|-1|
6712|Rumplestiltskin1|7|0:20:20|0:03:28|0|0:20:20|0|-1|-1|-1|-1|
6713|yoddha2410|7|0:20:20|0:01:37|0|0:15:20|1|-1|-1|-1|-1|
6714|mayuresh1377|7|0:20:22|0:01:48|0|0:15:22|1|-1|-1|-1|-1|
6715|Ankur0310|7|0:20:22|0:04:28|0|0:20:22|0|-1|-1|-1|-1|
6716|pulukurijagadeesh472|7|0:20:22|0:03:15|0|0:20:22|0|-1|-1|-1|-1|
6717|tinku_vishnu17|7|0:20:24|0:02:31|0|0:20:24|0|-1|-1|-1|-1|
6718|BruceWayne59|7|0:20:25|0:03:42|0|0:20:25|0|-1|-1|-1|-1|
6719|user0039w|7|0:20:25|0:04:20|0|0:15:25|1|-1|-1|-1|-1|
6720|rhish9h|7|0:20:27|0:03:13|0|0:15:27|1|-1|-1|-1|-1|
6721|anubhav_anandbgu|7|0:20:27|0:01:43|0|0:15:27|1|-1|-1|-1|-1|
6722|tanishqlohia|7|0:20:29|0:04:58|0|0:20:29|0|-1|-1|-1|-1|
6723|mrinal_678|7|0:20:30|0:03:19|0|0:15:30|1|-1|-1|-1|-1|
6724|Dwaipayan25|7|0:20:30|0:01:16|0|0:15:30|1|-1|-1|-1|-1|
6725|Fuzion__51|7|0:20:32|0:05:21|0|0:20:32|0|-1|-1|-1|-1|
6726|mathur17021play|7|0:20:32|0:03:58|0|0:15:32|1|-1|-1|-1|-1|
6727|ying-ying-ying-aaa|7|0:20:33|0:01:22|0|0:15:33|1|-1|-1|-1|-1|
6728|sandy09|7|0:20:35|0:02:00|0|0:15:35|1|-1|-1|-1|-1|
6729|tender-allenpox|7|0:20:35|0:01:30|0|0:15:35|1|-1|-1|-1|-1|
6730|vishrut_03|7|0:20:35|0:02:47|0|0:15:35|1|-1|-1|-1|-1|
6731|shubham__gpt|7|0:20:36|0:08:30|0|0:15:36|1|-1|-1|-1|-1|
6732|ganesh3108|7|0:20:36|0:01:36|0|0:15:36|1|-1|-1|-1|-1|
6733|brian950703|7|0:20:36|0:01:54|0|0:15:36|1|-1|-1|-1|-1|
6734|varun306|7|0:20:38|0:01:41|0|0:15:38|1|-1|-1|-1|-1|
6735|ranger222|7|0:20:39|0:01:22|0|0:15:39|1|-1|-1|-1|-1|
6736|PeeyushJaiswal|7|0:20:41|0:02:20|0|0:20:41|0|-1|-1|-1|-1|
6737|Cap_rog123|7|0:20:42|0:02:50|0|0:15:42|1|-1|-1|-1|-1|
6738|karta134033|7|0:20:44|0:03:23|0|0:20:44|0|-1|-1|-1|-1|
6739|Cpsbd66|7|0:20:44|0:01:17|0|0:20:44|0|-1|-1|-1|-1|
6740|CodeMore19|7|0:20:44|0:01:47|0|0:15:44|1|-1|-1|-1|-1|
6741|sagar_kabadi|7|0:20:44|0:05:20|0|0:15:44|1|-1|-1|-1|-1|
6742|chooseanotherusername|7|0:20:45|0:04:11|0|0:20:45|0|-1|-1|-1|-1|
6743|kushiluv20076|7|0:20:49|0:01:20|0|0:10:49|2|-1|-1|-1|-1|
6744|magiccircle|7|0:20:50|0:02:40|0|0:15:50|1|-1|-1|-1|-1|
6745|KYu-2468|7|0:20:53|0:02:07|0|0:20:53|0|-1|-1|-1|-1|
6746|wutong-li|7|0:20:53|0:01:31|0|0:15:53|1|-1|-1|-1|-1|
6747|xiang-xiang-hintonhui-zen-yao-zuo|7|0:20:54|0:03:28|0|0:20:54|0|-1|-1|-1|-1|
6748|sakshiagrawal2810|7|0:20:55|0:01:40|0|0:15:55|1|-1|-1|-1|-1|
6749|kojiji|7|0:20:56|0:05:36|0|0:15:56|1|-1|-1|-1|-1|
6750|thomastsoi|7|0:20:59|0:01:59|0|0:15:59|1|-1|-1|-1|-1|
6751|RamboKz|7|0:20:59|0:01:16|0|0:15:59|1|-1|-1|-1|-1|
6752|aniket-999|7|0:20:59|0:03:21|0|0:15:59|1|-1|-1|-1|-1|
6753|jam64|7|0:21:00|0:03:56|0|0:21:00|0|-1|-1|-1|-1|
6754|frosty-hermann9vr|7|0:21:03|0:02:07|0|0:11:03|2|-1|-1|-1|-1|
6755|batman992|7|0:21:03|0:04:53|0|0:21:03|0|-1|-1|-1|-1|
6756|thugz_doge|7|0:21:05|0:09:17|0|0:21:05|0|-1|-1|-1|-1|
6757|wangpandada|7|0:21:05|0:02:24|0|0:21:05|0|-1|-1|-1|-1|
6758|Leepakshi|7|0:21:07|0:03:37|0|0:21:07|0|-1|-1|-1|-1|
6759|abhiMikasa|7|0:21:08|0:01:47|0|0:21:08|0|-1|-1|-1|-1|
6760|mishraamrit2565|7|0:21:10|0:02:33|0|0:21:10|0|-1|-1|-1|-1|
6761|dk3103|7|0:21:11|0:02:58|0|0:16:11|1|-1|-1|-1|-1|
6762|jenlin0007|7|0:21:11|0:02:41|0|0:16:11|1|-1|-1|-1|-1|
6763|untiled|7|0:21:12|0:03:04|0|0:11:12|2|-1|-1|-1|-1|
6764|DeanW|7|0:21:13|0:02:59|0|0:16:13|1|-1|-1|-1|-1|
6765|Satyam_Niranjan|7|0:21:13|0:04:48|0|0:21:13|0|-1|-1|-1|-1|
6766|wzhe|7|0:21:14|0:01:16|0|0:11:14|2|-1|-1|-1|-1|
6767|kuhupyasi123|7|0:21:15|0:02:14|0|0:21:15|0|-1|-1|-1|-1|
6768|wu-wang-xin-an-___|7|0:21:16|0:02:20|0|0:16:16|1|-1|-1|-1|-1|
6769|dhruv10050|7|0:21:16|0:04:01|0|0:16:16|1|-1|-1|-1|-1|
6770|la-ge-lang-feng-i|7|0:21:18|0:01:20|0|0:16:18|1|-1|-1|-1|-1|
6771|shloknangia|7|0:21:20|0:02:42|0|0:21:20|0|-1|-1|-1|-1|
6772|codewithsom|7|0:21:24|0:03:00|0|0:06:24|3|-1|-1|-1|-1|
6773|abhi_9146|7|0:21:25|0:02:54|0|0:21:25|0|-1|-1|-1|-1|
6774|zxdfcv|7|0:21:26|0:04:26|0|0:21:26|0|-1|-1|-1|-1|
6775|9ZlegzEuhq|7|0:21:26|0:01:31|0|0:11:26|2|-1|-1|-1|-1|
6776|Thinkforever|7|0:21:27|0:02:57|0|0:21:27|0|-1|-1|-1|-1|
6777|aryan20022003|7|0:21:32|0:03:26|0|0:16:32|1|-1|-1|-1|-1|
6778|kartikeyaangara|7|0:21:34|0:05:16|0|0:16:34|1|-1|-1|-1|-1|
6779|slight_edge|7|0:21:35|0:01:50|0|0:16:35|1|-1|-1|-1|-1|
6780|ishitaadhingra|7|0:21:38|0:03:24|0|0:16:38|1|-1|-1|-1|-1|
6781|bbruceyuan|7|0:21:38|0:03:40|0|0:16:38|1|-1|-1|-1|-1|
6782|deepakkumarpallai|7|0:21:39|0:06:48|0|0:21:39|0|-1|-1|-1|-1|
6783|suwekforu|7|0:21:41|0:03:58|0|0:21:41|0|-1|-1|-1|-1|
6784|Srajan_Kiyotaka|7|0:21:41|0:01:46|0|0:16:41|1|-1|-1|-1|-1|
6785|Rushikeswara|7|0:21:41|0:03:33|0|0:16:41|1|-1|-1|-1|-1|
6786|3nUC6JW0Ng|7|0:21:41|0:04:52|0|0:21:41|0|-1|-1|-1|-1|
6787|Pengyu|7|0:21:43|0:04:29|0|0:16:43|1|-1|-1|-1|-1|
6788|weak_one|7|0:21:43|0:04:17|0|0:16:43|1|-1|-1|-1|-1|
6789|pp100|7|0:21:45|0:03:03|0|0:16:45|1|-1|-1|-1|-1|
6790|Coconut0727|7|0:21:45|0:00:59|0|0:21:45|0|-1|-1|-1|-1|
6791|007kinshuk|7|0:21:45|0:05:00|0|0:16:45|1|-1|-1|-1|-1|
6792|vinay_panwar|7|0:21:46|0:08:21|0|0:21:46|0|-1|-1|-1|-1|
6793|N7_BLACKHAT|7|0:21:46|0:03:14|0|0:11:46|2|-1|-1|-1|-1|
6794|levi_akerman|7|0:21:47|0:06:06|0|0:21:47|0|-1|-1|-1|-1|
6795|adityag7522|7|0:21:47|0:01:58|0|0:16:47|1|-1|-1|-1|-1|
6796|tanishkhandelwal06|7|0:21:48|0:02:10|0|0:11:48|2|-1|-1|-1|-1|
6797|nobita_nobie|7|0:21:49|0:06:14|0|0:21:49|0|-1|-1|-1|-1|
6798|csn2002|7|0:21:49|0:01:38|0|0:21:49|0|-1|-1|-1|-1|
6799|ShivaGandra|7|0:21:49|0:20:16|0|0:21:49|0|-1|-1|-1|-1|
6800|hua-4s5|7|0:21:50|0:01:36|1|0:16:50|0|-1|-1|-1|-1|
6801|buy-big-house-3|7|0:21:51|0:03:50|0|0:16:51|1|-1|-1|-1|-1|
6802|harmonicfunc|7|0:21:52|0:03:29|0|0:16:52|1|-1|-1|-1|-1|
6803|shekhawat_puneet|7|0:21:52|0:06:12|0|0:21:52|0|-1|-1|-1|-1|
6804|abhay5349singh|7|0:21:53|0:02:23|0|0:16:53|1|-1|-1|-1|-1|
6805|nandan_Codes29|7|0:21:53|0:07:15|0|0:21:53|0|-1|-1|-1|-1|
6806|rraj411codingcontest|7|0:21:53|0:02:54|0|0:16:53|1|-1|-1|-1|-1|
6807|rezatakhti|7|0:21:54|0:04:16|0|0:16:54|1|-1|-1|-1|-1|
6808|aditi_dey29|7|0:21:56|0:03:48|0|0:16:56|1|-1|-1|-1|-1|
6809|Punkin_Chunkin|7|0:21:57|0:03:48|0|0:16:57|1|-1|-1|-1|-1|
6810|Dark_Kni_ght|7|0:21:58|0:16:58|0|0:11:28|1|-1|-1|-1|-1|
6811|shaank_123|7|0:21:59|0:02:52|0|0:21:59|0|-1|-1|-1|-1|
6812|ttttgmj|7|0:22:00|0:11:18|0|0:22:00|0|-1|-1|-1|-1|
6813|hsingal200|7|0:22:01|0:02:22|0|0:17:01|1|-1|-1|-1|-1|
6814|sriya_c|7|0:22:02|0:04:04|0|0:17:02|1|-1|-1|-1|-1|
6815|jyl_526|7|0:22:04|0:03:10|0|0:17:04|1|-1|-1|-1|-1|
6816|vijay0109|7|0:22:05|0:03:59|0|0:17:05|1|-1|-1|-1|-1|
6817|aaditya57|7|0:22:08|0:02:58|0|0:17:08|1|-1|-1|-1|-1|
6818|gao-gao-s|7|0:22:08|0:12:28|0|0:22:08|0|-1|-1|-1|-1|
6819|Hritik__k|7|0:22:10|0:04:03|0|0:17:10|1|-1|-1|-1|-1|
6820|namanpbeast|7|0:22:11|0:06:08|0|0:17:11|1|-1|-1|-1|-1|
6821|navneetsindhwani009|7|0:22:13|0:01:54|0|0:17:13|1|-1|-1|-1|-1|
6822|mrhga_777|7|0:22:14|0:02:39|0|0:22:14|0|-1|-1|-1|-1|
6823|rukkkkkkk|7|0:22:15|0:02:45|0|0:12:15|2|-1|-1|-1|-1|
6824|Skirocer|7|0:22:17|0:02:32|0|0:17:17|1|-1|-1|-1|-1|
6825|yutongya|7|0:22:18|0:02:38|0|0:22:18|0|-1|-1|-1|-1|
6826|neilsagar55555|7|0:22:18|0:03:53|0|0:17:18|1|-1|-1|-1|-1|
6827|user0990Ax|7|0:22:18|0:07:29|0|0:22:18|0|-1|-1|-1|-1|
6828|Siddartha_12d|7|0:22:19|0:15:26|0|0:22:19|0|-1|-1|-1|-1|
6829|Dragon_of_the_west|7|0:22:20|0:01:49|0|0:17:20|1|-1|-1|-1|-1|
6830|PEIZIJIAN001|7|0:22:21|0:03:50|0|0:17:21|1|-1|-1|-1|-1|
6831|xenodochial-sammetdlg|7|0:22:22|0:03:12|0|0:12:22|2|-1|-1|-1|-1|
6832|richard-shr|7|0:22:22|0:03:41|0|0:17:22|1|-1|-1|-1|-1|
6833|smttsp|7|0:22:23|0:02:04|0|0:17:23|1|-1|-1|-1|-1|
6834|asad_1729|7|0:22:26|0:03:30|0|0:12:26|2|-1|-1|-1|-1|
6835|sellie50759|7|0:22:27|0:01:51|0|0:17:27|1|-1|-1|-1|-1|
6836|Bharat_133|7|0:22:27|0:03:23|0|0:22:27|0|-1|-1|-1|-1|
6837|Azazel_21|7|0:22:27|0:02:42|0|0:22:27|0|-1|-1|-1|-1|
6838|Continuum__|7|0:22:30|0:03:35|0|0:22:30|0|-1|-1|-1|-1|
6839|dcpanghal|7|0:22:33|0:02:35|0|0:17:33|1|-1|-1|-1|-1|
6840|predator313|7|0:22:33|0:09:07|0|0:22:33|0|-1|-1|-1|-1|
6841|whiteBloodPrince|7|0:22:34|0:02:23|0|0:22:34|0|-1|-1|-1|-1|
6842|nisar4321|7|0:22:34|0:03:54|0|0:22:34|0|-1|-1|-1|-1|
6843|user0609Zl|7|0:22:34|0:02:36|0|0:17:34|1|-1|-1|-1|-1|
6844|boy07132004|7|0:22:34|0:02:22|0|0:22:34|0|-1|-1|-1|-1|
6845|gyan_ganga|7|0:22:36|0:03:54|0|0:17:36|1|-1|-1|-1|-1|
6846|PC_11|7|0:22:36|0:02:22|0|0:17:36|1|-1|-1|-1|-1|
6847|qshailesh|7|0:22:38|0:16:14|0|0:22:38|0|-1|-1|-1|-1|
6848|sharmaji_ka_ladhka|7|0:22:39|0:04:17|0|0:17:39|1|-1|-1|-1|-1|
6849|ramp6334|7|0:22:39|0:08:28|0|0:22:39|0|-1|-1|-1|-1|
6850|wauuwauu|7|0:22:41|0:03:11|0|0:22:41|0|-1|-1|-1|-1|
6851|benhar|7|0:22:42|0:03:14|0|0:12:42|2|-1|-1|-1|-1|
6852|zxmw-e|7|0:22:42|0:03:13|0|0:17:42|1|-1|-1|-1|-1|
6853|srjha|7|0:22:42|0:03:05|0|0:17:42|1|-1|-1|-1|-1|
6854|ajay_1134|7|0:22:43|0:01:22|0|0:17:43|1|-1|-1|-1|-1|
6855|fawinell|7|0:22:44|0:01:24|0|0:12:44|2|-1|-1|-1|-1|
6856|kai_syun|7|0:22:46|0:02:16|0|0:17:46|1|-1|-1|-1|-1|
6857|Su_and_XingTong|7|0:22:46|0:07:52|0|0:22:46|0|-1|-1|-1|-1|
6858|not_usingleetcode|7|0:22:49|0:11:52|0|0:22:49|0|-1|-1|-1|-1|
6859|heuristic-sahafqa|7|0:22:49|0:03:23|0|0:22:49|0|-1|-1|-1|-1|
6860|Lazy_Potato_|7|0:22:51|0:04:01|0|0:17:51|1|-1|-1|-1|-1|
6861|Wukkkinz-0725|7|0:22:51|0:01:37|0|0:12:51|2|-1|-1|-1|-1|
6862|pranavskanwar4|7|0:22:52|0:04:51|0|0:17:52|1|-1|-1|-1|-1|
6863|SamAlexander|7|0:22:54|0:01:28|0|0:22:54|0|-1|-1|-1|-1|
6864|tuffy666|7|0:22:56|0:06:19|0|0:22:56|0|-1|-1|-1|-1|
6865|bujjynalla123|7|0:22:56|0:10:34|0|0:22:56|0|-1|-1|-1|-1|
6866|trobrynn|7|0:22:57|0:02:33|0|0:17:57|1|-1|-1|-1|-1|
6867|20je1060|7|0:23:01|0:02:04|0|0:18:01|1|-1|-1|-1|-1|
6868|pallavireddytummala|7|0:23:02|0:09:06|0|0:23:02|0|-1|-1|-1|-1|
6869|Pushpendra_amoliya|7|0:23:03|0:02:06|0|0:23:03|0|-1|-1|-1|-1|
6870|vishalkumarcoold2|7|0:23:04|0:01:46|0|0:18:04|1|-1|-1|-1|-1|
6871|kamalkish0r|7|0:23:04|0:06:48|0|0:23:04|0|-1|-1|-1|-1|
6872|kumraman444|7|0:23:07|0:02:11|0|0:13:07|2|-1|-1|-1|-1|
6873|Abhishek_11_|7|0:23:08|0:01:52|0|0:18:08|1|-1|-1|-1|-1|
6874|shivendr7|7|0:23:09|0:01:58|0|0:13:09|2|-1|-1|-1|-1|
6875|acmer29|7|0:23:10|0:05:13|0|0:18:10|1|-1|-1|-1|-1|
6876|smitdesai16|7|0:23:11|0:04:15|0|0:23:11|0|-1|-1|-1|-1|
6877|xnhvhv|7|0:23:11|0:01:32|0|0:18:11|1|-1|-1|-1|-1|
6878|waster|7|0:23:13|0:02:50|0|0:18:13|1|-1|-1|-1|-1|
6879|arun_bh|7|0:23:15|0:05:13|0|0:18:15|1|-1|-1|-1|-1|
6880|OjasMittal|7|0:23:15|0:02:27|0|0:18:15|1|-1|-1|-1|-1|
6881|wang-jiang-kui|7|0:23:15|0:01:20|0|0:18:15|1|-1|-1|-1|-1|
6882|Samuel3Shin|7|0:23:16|0:02:24|0|0:18:16|1|-1|-1|-1|-1|
6883|animeshganai0000|7|0:23:17|0:01:51|0|0:18:17|1|-1|-1|-1|-1|
6884|nudlesoup|7|0:23:18|0:01:39|0|0:13:18|2|-1|-1|-1|-1|
6885|sek788432|7|0:23:19|0:02:37|0|0:13:19|2|-1|-1|-1|-1|
6886|tichondrius|7|0:23:19|0:01:35|0|0:13:19|2|-1|-1|-1|-1|
6887|ashishsutar1210|7|0:23:20|0:01:25|0|0:13:20|2|-1|-1|-1|-1|
6888|pp_45|7|0:23:20|0:01:31|0|0:18:20|1|-1|-1|-1|-1|
6889|kudoichika|7|0:23:21|0:03:45|0|0:23:21|0|-1|-1|-1|-1|
6890|cr4u|7|0:23:21|0:01:37|0|0:18:21|1|-1|-1|-1|-1|
6891|pankajbarwarpb|7|0:23:22|0:03:07|0|0:13:22|2|-1|-1|-1|-1|
6892|patyal|7|0:23:22|0:05:57|0|0:23:22|0|-1|-1|-1|-1|
6893|kamalgoudkatta|7|0:23:23|0:03:18|0|0:18:23|1|-1|-1|-1|-1|
6894|rajat_2203|7|0:23:23|0:02:07|0|0:18:23|1|-1|-1|-1|-1|
6895|jfen9715|7|0:23:25|0:06:06|0|0:18:25|1|-1|-1|-1|-1|
6896|aryangarg0729|7|0:23:25|0:07:35|0|0:23:25|0|-1|-1|-1|-1|
6897|shaileshsingh23423|7|0:23:26|0:02:03|0|0:18:26|1|-1|-1|-1|-1|
6898|koy33|7|0:23:27|0:01:13|0|0:08:27|3|-1|-1|-1|-1|
6899|AkshatJain4|7|0:23:27|0:01:17|0|0:13:27|2|-1|-1|-1|-1|
6900|hemantsingh0557|7|0:23:30|0:06:58|0|0:23:30|0|-1|-1|-1|-1|
6901|devangnithin|7|0:23:30|0:03:26|0|0:18:30|1|-1|-1|-1|-1|
6902|vaibhavn97|7|0:23:31|0:18:31|0|0:12:22|1|-1|-1|-1|-1|
6903|AlthafHussain|7|0:23:31|0:06:46|0|0:23:31|0|-1|-1|-1|-1|
6904|nikhilnyalakanti2003|7|0:23:31|0:02:20|0|0:18:31|1|-1|-1|-1|-1|
6905|messier87|7|0:23:32|0:05:12|0|0:23:32|0|-1|-1|-1|-1|
6906|uzi11|7|0:23:32|0:01:38|0|0:13:32|2|-1|-1|-1|-1|
6907|GuptaNitin07|7|0:23:34|0:11:56|0|0:23:34|0|-1|-1|-1|-1|
6908|DustinWang|7|0:23:36|0:02:57|0|0:23:36|0|-1|-1|-1|-1|
6909|yukinooo|7|0:23:37|0:02:53|0|0:18:37|1|-1|-1|-1|-1|
6910|prakhar3agrwal|7|0:23:40|0:02:18|0|0:18:40|1|-1|-1|-1|-1|
6911|__ARYAN1__|7|0:23:43|0:03:42|0|0:18:43|1|-1|-1|-1|-1|
6912|tech_wolf|7|0:23:43|0:19:49|0|0:23:43|0|-1|-1|-1|-1|
6913|_Simple_|7|0:23:44|0:02:23|0|0:18:44|1|-1|-1|-1|-1|
6914|gouthampokes|7|0:23:44|0:06:20|0|0:13:44|2|-1|-1|-1|-1|
6915|maurice2n97|7|0:23:45|0:03:41|0|0:23:45|0|-1|-1|-1|-1|
6916|ljrwm|7|0:23:50|0:02:42|0|0:23:50|0|-1|-1|-1|-1|
6917|jdg8833|7|0:23:51|0:02:31|0|0:18:51|1|-1|-1|-1|-1|
6918|athrav_bhaway|7|0:23:54|0:03:18|0|0:23:54|0|-1|-1|-1|-1|
6919|khmehta|7|0:23:55|0:04:15|1|0:13:55|1|-1|-1|-1|-1|
6920|pianist|7|0:23:57|0:01:23|0|0:18:57|1|-1|-1|-1|-1|
6921|fcoolish|7|0:23:58|0:01:50|0|0:18:58|1|-1|-1|-1|-1|
6922|aman_404|7|0:23:59|0:04:00|0|0:18:59|1|-1|-1|-1|-1|
6923|AdiAR7|7|0:23:59|0:05:27|0|0:23:59|0|-1|-1|-1|-1|
6924|mark831030|7|0:24:00|0:01:53|0|0:19:00|1|-1|-1|-1|-1|
6925|jvaishnavi|7|0:24:00|0:15:35|0|0:24:00|0|-1|-1|-1|-1|
6926|Kams7|7|0:24:01|0:05:34|0|0:19:01|1|-1|-1|-1|-1|
6927|rritam94|7|0:24:04|0:01:41|0|0:24:04|0|-1|-1|-1|-1|
6928|xpandeyed|7|0:24:07|0:01:57|0|0:24:07|0|-1|-1|-1|-1|
6929|shou-zhong-guo-guang-2|7|0:24:09|0:01:02|0|0:14:09|2|-1|-1|-1|-1|
6930|vinayak930|7|0:24:10|0:01:33|0|0:19:10|1|-1|-1|-1|-1|
6931|shahjainam961|7|0:24:10|0:11:32|0|0:19:10|1|-1|-1|-1|-1|
6932|Aniket_gr8|7|0:24:12|0:01:16|0|0:19:12|1|-1|-1|-1|-1|
6933|abhishek964|7|0:24:13|0:02:04|0|0:14:13|2|-1|-1|-1|-1|
6934|bky-i|7|0:24:14|0:02:19|0|0:19:14|1|-1|-1|-1|-1|
6935|paskol|7|0:24:16|0:10:20|0|0:19:16|1|-1|-1|-1|-1|
6936|Mohd_Asad|7|0:24:17|0:02:12|1|0:14:17|1|-1|-1|-1|-1|
6937|jack4004|7|0:24:17|0:01:55|0|0:14:17|2|-1|-1|-1|-1|
6938|u77|7|0:24:20|0:03:56|0|0:24:20|0|-1|-1|-1|-1|
6939|hiteshnama|7|0:24:24|0:04:48|0|0:24:24|0|-1|-1|-1|-1|
6940|SpikeJun|7|0:24:24|0:04:52|0|0:24:24|0|-1|-1|-1|-1|
6941|ariafrz|7|0:24:28|0:03:57|0|0:14:28|2|-1|-1|-1|-1|
6942|falconcode16|7|0:24:28|0:08:47|0|0:24:28|0|-1|-1|-1|-1|
6943|sharmapriyansh2000unofficial|7|0:24:30|0:01:05|0|0:14:30|2|-1|-1|-1|-1|
6944|Starscourge_lord|7|0:24:30|0:01:58|0|0:14:30|2|-1|-1|-1|-1|
6945|wangchenmeng09|7|0:24:31|0:04:20|0|0:24:31|0|-1|-1|-1|-1|
6946|KRakesh105|7|0:24:32|0:01:42|0|0:19:32|1|-1|-1|-1|-1|
6947|AadiR482|7|0:24:33|0:03:32|0|0:19:33|1|-1|-1|-1|-1|
6948|bharshit468|7|0:24:36|0:02:31|0|0:24:36|0|-1|-1|-1|-1|
6949|Nahshal|7|0:24:36|0:04:59|0|0:19:36|1|-1|-1|-1|-1|
6950|SK417|7|0:24:36|0:02:07|0|0:19:36|1|-1|-1|-1|-1|
6951|Prasang023|7|0:24:36|0:03:12|0|0:19:36|1|-1|-1|-1|-1|
6952|rice_cake|7|0:24:37|0:16:21|0|0:24:37|0|-1|-1|-1|-1|
6953|tyagi_2512|7|0:24:38|0:01:17|0|0:24:38|0|-1|-1|-1|-1|
6954|great-hermannijv|7|0:24:39|0:07:23|0|0:24:39|0|-1|-1|-1|-1|
6955|sad-proskuriakova4uh|7|0:24:40|0:05:06|0|0:19:40|1|-1|-1|-1|-1|
6956|rohan_cs|7|0:24:40|0:09:19|0|0:24:40|0|-1|-1|-1|-1|
6957|psudo1|7|0:24:41|0:14:30|0|0:24:41|0|-1|-1|-1|-1|
6958|amanprateek|7|0:24:41|0:02:23|0|0:14:41|2|-1|-1|-1|-1|
6959|katataku|7|0:24:43|0:01:56|0|0:19:43|1|-1|-1|-1|-1|
6960|GitMan|7|0:24:43|0:19:43|0|0:16:33|1|-1|-1|-1|-1|
6961|hi_leet_10|7|0:24:44|0:02:14|0|0:19:44|1|-1|-1|-1|-1|
6962|mkprajapati1614|7|0:24:44|0:04:39|0|0:24:44|0|-1|-1|-1|-1|
6963|user2349xl|7|0:24:46|0:04:43|0|0:14:46|2|-1|-1|-1|-1|
6964|Chentao_wang|7|0:24:47|0:07:09|0|0:19:47|1|-1|-1|-1|-1|
6965|PoorvKumar|7|0:24:50|0:07:01|0|0:19:50|1|-1|-1|-1|-1|
6966|sui-feng-1f1|7|0:24:51|0:07:30|0|0:24:51|0|-1|-1|-1|-1|
6967|prasanna1812|7|0:24:54|0:04:31|0|0:24:54|0|-1|-1|-1|-1|
6968|cyyyyy010|7|0:24:56|0:12:45|0|0:24:56|0|-1|-1|-1|-1|
6969|sumitagarwal2002|7|0:24:56|0:02:18|0|0:19:56|1|-1|-1|-1|-1|
6970|hrtoimukra|7|0:24:56|0:10:42|0|0:24:56|0|-1|-1|-1|-1|
