Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|Heltion|18|0:16:56|0:01:39|0|0:04:05|0|0:09:07|0|0:16:56|0|
1882|matrix1242|7|0:25:44|0:03:00|0|0:25:44|0|-1|-1|-1|-1|
1883|gemhung|7|0:25:45|0:08:37|0|0:20:45|1|-1|-1|-1|-1|
1884|O3O|7|0:25:45|0:02:53|0|0:15:45|2|-1|-1|-1|-1|
1885|yang-yi-hao-sf|7|0:25:46|0:09:54|0|0:25:46|0|-1|-1|-1|-1|
1886|Radium|7|0:25:47|0:07:58|0|0:25:47|0|-1|-1|-1|-1|
1887|priy_gupta096|7|0:25:47|0:13:52|0|0:25:47|0|-1|-1|-1|-1|
1888|srajal_dwivedi|7|0:25:49|0:12:28|0|0:25:49|0|-1|-1|-1|-1|
1889|JacobMao|7|0:25:50|0:07:18|0|0:25:50|0|-1|-1|-1|-1|
1890|lizijun1228|7|0:25:50|0:06:08|0|0:25:50|0|-1|-1|-1|-1|
1891|zeet|7|0:25:50|0:05:19|0|0:25:50|0|-1|-1|-1|-1|
1892|brillant_o-|7|0:25:50|0:04:39|0|0:20:50|1|-1|-1|-1|-1|
1893|someday-7k|7|0:25:51|0:04:45|0|0:25:51|0|-1|-1|-1|-1|
1894|Odiann|7|0:25:51|0:10:35|0|0:25:51|0|-1|-1|-1|-1|
1895|LoveInSummer|7|0:25:51|0:05:42|0|0:25:51|0|-1|-1|-1|-1|
1896|triplecq|7|0:25:51|0:04:06|0|0:25:51|0|-1|-1|-1|-1|
1897|shunhsu|7|0:25:52|0:25:52|0|0:13:09|0|-1|-1|-1|-1|
1898|darenwang|7|0:25:52|0:07:41|0|0:25:52|0|-1|-1|-1|-1|
1899|manmohansaraswat15|7|0:25:53|0:09:58|0|0:25:53|0|-1|-1|-1|-1|
1900|samueldsr|7|0:25:53|0:03:18|0|0:25:53|0|-1|-1|-1|-1|
1901|wangpandada|7|0:25:53|0:06:28|0|0:20:53|1|-1|-1|-1|-1|
1902|AnandaRaju|7|0:25:54|0:10:35|1|0:20:54|0|-1|-1|-1|-1|
1903|m1sakiii|7|0:25:55|0:07:53|0|0:25:55|0|-1|-1|-1|-1|
1904|interesting-austinaeo|7|0:25:55|0:06:26|0|0:20:55|1|-1|-1|-1|-1|
1905|iamprashantpandey|7|0:25:55|0:03:41|0|0:25:55|0|-1|-1|-1|-1|
1906|bad-man-ek|7|0:25:55|0:06:03|0|0:25:55|0|-1|-1|-1|-1|
1907|ai-xue-xi-de-chen-du-xiu|7|0:25:56|0:09:24|0|0:25:56|0|-1|-1|-1|-1|
1908|user1783|7|0:25:56|0:10:56|0|0:25:56|0|-1|-1|-1|-1|
1909|tong-xie-fen-fei|7|0:25:57|0:12:13|0|0:25:57|0|-1|-1|-1|-1|
1910|huangjh|7|0:25:58|0:05:17|0|0:25:58|0|-1|-1|-1|-1|
1911|Insane07|7|0:25:58|0:09:51|0|0:25:58|0|-1|-1|-1|-1|
1912|MrPanTA|7|0:25:58|0:04:56|0|0:25:58|0|-1|-1|-1|-1|
1913|rage21st|7|0:25:59|0:04:13|0|0:25:59|0|-1|-1|-1|-1|
1914|ZenithL|7|0:25:59|0:02:52|0|0:25:59|0|-1|-1|-1|-1|
1915|TlTAN|7|0:25:59|0:05:46|0|0:25:59|0|-1|-1|-1|-1|
1916|su-mu-4d|7|0:25:59|0:12:11|1|0:20:59|0|-1|-1|-1|-1|
1917|aman206|7|0:25:59|0:08:48|0|0:25:59|0|-1|-1|-1|-1|
1918|praiseshadows|7|0:25:59|0:09:35|0|0:20:59|1|-1|-1|-1|-1|
1919|elo9uent-zhukovskykre|7|0:26:00|0:05:02|0|0:26:00|0|-1|-1|-1|-1|
1920|GloriousPurpose|7|0:26:00|0:08:50|0|0:26:00|0|-1|-1|-1|-1|
1921|hh_is_vegetable|7|0:26:01|0:15:42|0|0:26:01|0|-1|-1|-1|-1|
1922|awcxiao-gan-6|7|0:26:03|0:02:45|0|0:26:03|0|-1|-1|-1|-1|
1923|q11111happy|7|0:26:04|0:05:47|0|0:26:04|0|-1|-1|-1|-1|
1924|dhaivat717|7|0:26:05|0:05:03|0|0:26:05|0|-1|-1|-1|-1|
1925|delenzhang|7|0:26:06|0:08:05|0|0:26:06|0|-1|-1|-1|-1|
1926|ming-ye-5|7|0:26:06|0:09:06|0|0:26:06|0|-1|-1|-1|-1|
1927|fred-ql655Schj4|7|0:26:07|0:11:54|0|0:26:07|0|-1|-1|-1|-1|
1928|VitalC-3026|7|0:26:07|0:05:07|0|0:26:07|0|-1|-1|-1|-1|
1929|xing-chen-s4|7|0:26:08|0:03:49|0|0:26:08|0|-1|-1|-1|-1|
1930|athulzkrish|7|0:26:09|0:04:09|0|0:26:09|0|-1|-1|-1|-1|
1931|Adarsh_07|7|0:26:09|0:05:54|0|0:26:09|0|-1|-1|-1|-1|
1932|zj1579745321|7|0:26:09|0:15:23|0|0:26:09|0|-1|-1|-1|-1|
1933|XihanFu|7|0:26:10|0:05:28|0|0:26:10|0|-1|-1|-1|-1|
1934|alexlin87|7|0:26:11|0:07:35|0|0:26:11|0|-1|-1|-1|-1|
1935|wannabeaguard|7|0:26:11|0:07:10|0|0:26:11|0|-1|-1|-1|-1|
1936|yang-si-jie-k|7|0:26:12|0:19:49|0|0:26:12|0|-1|-1|-1|-1|
1937|determined-i3haskarahdi|7|0:26:12|0:07:44|0|0:26:12|0|-1|-1|-1|-1|
1938|thelogicalcoder|7|0:26:15|0:09:28|0|0:26:15|0|-1|-1|-1|-1|
1939|s1menem|7|0:26:15|0:05:01|0|0:21:15|1|-1|-1|-1|-1|
1940|Remineva|7|0:26:16|0:01:49|0|0:26:16|0|-1|-1|-1|-1|
1941|ghz-bu-xiang-qi-chuang|7|0:26:16|0:05:01|0|0:26:16|0|-1|-1|-1|-1|
1942|paperhammer|7|0:26:16|0:13:26|0|0:26:16|0|-1|-1|-1|-1|
1943|niganma|7|0:26:17|0:08:19|0|0:26:17|0|-1|-1|-1|-1|
1944|aadi_2|7|0:26:17|0:06:37|1|0:21:17|0|-1|-1|-1|-1|
1945|7ucid-i3en27gd|7|0:26:19|0:04:58|0|0:26:19|0|-1|-1|-1|-1|
1946|Theideal|7|0:26:19|0:10:47|0|0:26:19|0|-1|-1|-1|-1|
1947|enthushtism|7|0:26:20|0:01:46|0|0:21:20|1|-1|-1|-1|-1|
1948|nong-hou-su-yue|7|0:26:21|0:05:50|0|0:26:21|0|-1|-1|-1|-1|
1949|mahadevwardule17|7|0:26:21|0:04:45|0|0:21:21|1|-1|-1|-1|-1|
1950|ruixiao491|7|0:26:22|0:08:23|0|0:26:22|0|-1|-1|-1|-1|
1951|harsh_sharma_z|7|0:26:23|0:10:42|1|0:21:23|0|-1|-1|-1|-1|
1952|hunzero|7|0:26:25|0:09:41|0|0:26:25|0|-1|-1|-1|-1|
1953|AkezhR|7|0:26:25|0:06:06|0|0:26:25|0|-1|-1|-1|-1|
1954|ForgottenSemicolon|7|0:26:27|0:03:53|0|0:21:27|1|-1|-1|-1|-1|
1955|mahadi7|7|0:26:27|0:03:54|0|0:21:27|1|-1|-1|-1|-1|
1956|qian-hu-3|7|0:26:28|0:11:12|0|0:26:28|0|-1|-1|-1|-1|
1957|bhushan18|7|0:26:28|0:08:08|1|0:21:28|0|-1|-1|-1|-1|
1958|ajaxWin|7|0:26:28|0:05:07|0|0:21:28|1|-1|-1|-1|-1|
1959|TrsCkuvzIJ|7|0:26:28|0:17:37|1|0:21:28|0|-1|-1|-1|-1|
1960|phoenix_911|7|0:26:29|0:07:31|0|0:26:29|0|-1|-1|-1|-1|
1961|puneetshekhawat4111|7|0:26:30|0:04:34|0|0:26:30|0|-1|-1|-1|-1|
1962|ns666|7|0:26:30|0:06:28|0|0:26:30|0|-1|-1|-1|-1|
1963|goodname-b|7|0:26:30|0:08:53|1|0:21:30|0|-1|-1|-1|-1|
1964|XingShuDuLu|7|0:26:30|0:10:45|0|0:26:30|0|-1|-1|-1|-1|
1965|lcxxx-t|7|0:26:30|0:11:37|0|0:26:30|0|-1|-1|-1|-1|
1966|Jeetaksh|7|0:26:32|0:10:34|1|0:21:32|0|-1|-1|-1|-1|
1967|jjjsen|7|0:26:33|0:10:22|0|0:26:33|0|-1|-1|-1|-1|
1968|A1ezandr|7|0:26:34|0:08:13|0|0:26:34|0|-1|-1|-1|-1|
1969|GeekBit|7|0:26:34|0:05:28|0|0:26:34|0|-1|-1|-1|-1|
1970|shubulan|7|0:26:34|0:09:13|0|0:26:34|0|-1|-1|-1|-1|
1971|maciejkaminski|7|0:26:35|0:05:13|0|0:21:35|1|-1|-1|-1|-1|
1972|kinghell|7|0:26:35|0:06:41|0|0:26:35|0|-1|-1|-1|-1|
1973|jayss6|7|0:26:36|0:06:51|0|0:26:36|0|-1|-1|-1|-1|
1974|m_glf_m|7|0:26:36|0:08:29|0|0:21:36|1|-1|-1|-1|-1|
1975|kunalavghade|7|0:26:36|0:05:35|0|0:26:36|0|-1|-1|-1|-1|
1976|Lizzy_xxxxx|7|0:26:37|0:07:08|0|0:26:37|0|-1|-1|-1|-1|
1977|zhu-ao-2|7|0:26:37|0:12:10|0|0:26:37|0|-1|-1|-1|-1|
1978|gashst950510|7|0:26:38|0:03:39|0|0:21:38|1|-1|-1|-1|-1|
1979|integer-v|7|0:26:40|0:05:02|0|0:26:40|0|-1|-1|-1|-1|
1980|mkerimbay|7|0:26:41|0:05:22|0|0:26:41|0|-1|-1|-1|-1|
1981|dogsbear0013|7|0:26:43|0:09:37|0|0:26:43|0|-1|-1|-1|-1|
1982|sagnikban|7|0:26:44|0:08:44|0|0:26:44|0|-1|-1|-1|-1|
1983|vrishav28|7|0:26:44|0:09:10|0|0:21:44|1|-1|-1|-1|-1|
1984|liu-bai-9h|7|0:26:45|0:06:24|0|0:26:45|0|-1|-1|-1|-1|
1985|guozxu|7|0:26:46|0:11:01|0|0:26:46|0|-1|-1|-1|-1|
1986|a0910089017|7|0:26:49|0:06:44|0|0:26:49|0|-1|-1|-1|-1|
1987|Me_L0dy|7|0:26:50|0:12:11|0|0:26:50|0|-1|-1|-1|-1|
1988|wanfg2580|7|0:26:50|0:16:25|0|0:26:50|0|-1|-1|-1|-1|
1989|tingxinli|7|0:26:51|0:03:56|0|0:26:51|0|-1|-1|-1|-1|
1990|lordaeronesz|7|0:26:51|0:13:17|0|0:26:51|0|-1|-1|-1|-1|
1991|xind|7|0:26:52|0:08:53|0|0:26:52|0|-1|-1|-1|-1|
1992|tejas2002rk|7|0:26:52|0:03:47|0|0:26:52|0|-1|-1|-1|-1|
1993|EasternRobin|7|0:26:53|0:11:08|0|0:26:53|0|-1|-1|-1|-1|
1994|lyoka|7|0:26:53|0:07:28|0|0:26:53|0|-1|-1|-1|-1|
1995|khushalmajoka_|7|0:26:54|0:14:12|0|0:26:54|0|-1|-1|-1|-1|
1996|WoodlandXander|7|0:26:55|0:07:31|0|0:26:55|0|-1|-1|-1|-1|
1997|megha_kaushik|7|0:26:55|0:14:19|0|0:26:55|0|-1|-1|-1|-1|
1998|Nilesh_1206|7|0:26:55|0:03:35|0|0:26:55|0|-1|-1|-1|-1|
1999|CYCcc|7|0:26:56|0:02:57|0|0:21:56|1|-1|-1|-1|-1|
2000|PerseusJackson|7|0:26:56|0:05:21|0|0:26:56|0|-1|-1|-1|-1|
2001|5ujith|7|0:26:56|0:04:04|0|0:26:56|0|-1|-1|-1|-1|
2002|bryan-29|7|0:26:59|0:11:00|0|0:26:59|0|-1|-1|-1|-1|
2003|ppppyyyy|7|0:26:59|0:08:08|0|0:26:59|0|-1|-1|-1|-1|
2004|adityavikram|7|0:27:00|0:06:30|0|0:27:00|0|-1|-1|-1|-1|
2005|Akhil29|7|0:27:01|0:14:01|0|0:27:01|0|-1|-1|-1|-1|
2006|yunshu1998|7|0:27:01|0:20:28|0|0:27:01|0|-1|-1|-1|-1|
2007|vibrant-cerfewc|7|0:27:01|0:06:43|0|0:27:01|0|-1|-1|-1|-1|
2008|shiran-yuan|7|0:27:01|0:06:38|0|0:27:01|0|-1|-1|-1|-1|
2009|small-turtle|7|0:27:02|0:04:03|0|0:27:02|0|-1|-1|-1|-1|
2010|tian-xie-zuo|7|0:27:02|0:04:40|0|0:27:02|0|-1|-1|-1|-1|
2011|Gsh_1707|7|0:27:02|0:17:28|0|0:27:02|0|-1|-1|-1|-1|
2012|sourav_kd|7|0:27:03|0:02:28|0|0:27:03|0|-1|-1|-1|-1|
2013|developerdwm|7|0:27:03|0:08:38|0|0:22:03|1|-1|-1|-1|-1|
2014|yuvraj_k|7|0:27:04|0:04:22|0|0:22:04|1|-1|-1|-1|-1|
2015|wa-ha-ha-3v|7|0:27:04|0:12:58|0|0:27:04|0|-1|-1|-1|-1|
2016|cepheid|7|0:27:05|0:05:26|0|0:27:05|0|-1|-1|-1|-1|
2017|byambasuren|7|0:27:05|0:03:34|0|0:27:05|0|-1|-1|-1|-1|
2018|IYQbiFPKzD|7|0:27:07|0:04:37|0|0:27:07|0|-1|-1|-1|-1|
2019|buy-big-house-3|7|0:27:07|0:09:48|0|0:27:07|0|-1|-1|-1|-1|
2020|Crashbug|7|0:27:08|0:06:08|0|0:22:08|1|-1|-1|-1|-1|
2021|SultanIndian|7|0:27:08|0:16:52|0|0:27:08|0|-1|-1|-1|-1|
2022|ppqq996|7|0:27:09|0:08:41|1|0:22:09|0|-1|-1|-1|-1|
2023|srikrishna0874|7|0:27:10|0:06:24|0|0:27:10|0|-1|-1|-1|-1|
2024|GarvGoel58|7|0:27:10|0:07:29|0|0:27:10|0|-1|-1|-1|-1|
2025|trusting-dhawanxnc|7|0:27:10|0:10:05|0|0:22:10|1|-1|-1|-1|-1|
2026|VISHAL_SUJAY_KUMAR|7|0:27:10|0:17:53|0|0:27:10|0|-1|-1|-1|-1|
2027|lcx2737|7|0:27:12|0:05:39|0|0:27:12|0|-1|-1|-1|-1|
2028|kimhmguen|7|0:27:14|0:18:48|0|0:27:14|0|-1|-1|-1|-1|
2029|hmetao|7|0:27:15|0:04:14|0|0:27:15|0|-1|-1|-1|-1|
2030|hjzhao-3|7|0:27:16|0:10:15|0|0:27:16|0|-1|-1|-1|-1|
2031|charlie275691502|7|0:27:16|0:08:17|0|0:22:16|1|-1|-1|-1|-1|
2032|xiaoyuefan|7|0:27:16|0:07:24|0|0:27:16|0|-1|-1|-1|-1|
2033|Yeskendir|7|0:27:17|0:05:57|0|0:22:17|1|-1|-1|-1|-1|
2034|zjs12311|7|0:27:18|0:09:13|1|0:22:18|0|-1|-1|-1|-1|
2035|poffy|7|0:27:18|0:08:46|0|0:27:18|0|-1|-1|-1|-1|
2036|li-shi-hao-7|7|0:27:18|0:14:02|0|0:27:18|0|-1|-1|-1|-1|
2037|GSR_GSR|7|0:27:20|0:14:09|0|0:27:20|0|-1|-1|-1|-1|
2038|fengpan23|7|0:27:20|0:05:03|0|0:27:20|0|-1|-1|-1|-1|
2039|ObviouslyBhavya|7|0:27:20|0:03:34|0|0:22:20|1|-1|-1|-1|-1|
2040|513487012|7|0:27:21|0:10:36|0|0:27:21|0|-1|-1|-1|-1|
2041|wi0aBJgN1z|7|0:27:21|0:08:48|0|0:27:21|0|-1|-1|-1|-1|
2042|pkumar7|7|0:27:23|0:12:05|0|0:27:23|0|-1|-1|-1|-1|
2043|beast_1|7|0:27:24|0:11:46|0|0:27:24|0|-1|-1|-1|-1|
2044|Turtleeee|7|0:27:24|0:01:54|0|0:22:24|1|-1|-1|-1|-1|
2045|burhanizrangwala|7|0:27:25|0:11:21|0|0:22:25|1|-1|-1|-1|-1|
2046|purbendu|7|0:27:25|0:20:23|0|0:27:25|0|-1|-1|-1|-1|
2047|putIfAbsent|7|0:27:25|0:06:44|0|0:27:25|0|-1|-1|-1|-1|
2048|huehuehue277353|7|0:27:26|0:07:03|0|0:27:26|0|-1|-1|-1|-1|
2049|yixinzh|7|0:27:26|0:08:11|0|0:27:26|0|-1|-1|-1|-1|
2050|SpringtoString|7|0:27:27|0:05:03|0|0:27:27|0|-1|-1|-1|-1|
2051|danielxuforever|7|0:27:27|0:03:46|0|0:27:27|0|-1|-1|-1|-1|
2052|faust_|7|0:27:30|0:05:26|0|0:27:30|0|-1|-1|-1|-1|
2053|asiffarhan2701|7|0:27:30|0:04:04|0|0:27:30|0|-1|-1|-1|-1|
2054|lian-jian|7|0:27:30|0:11:10|0|0:27:30|0|-1|-1|-1|-1|
2055|GaleZhang|7|0:27:31|0:06:48|0|0:27:31|0|-1|-1|-1|-1|
2056|vivekjoshi556|7|0:27:32|0:09:22|0|0:27:32|0|-1|-1|-1|-1|
2057|sebastianj1w|7|0:27:32|0:04:14|0|0:27:32|0|-1|-1|-1|-1|
2058|Rzt0217|7|0:27:33|0:04:17|0|0:27:33|0|-1|-1|-1|-1|
2059|nickee1942|7|0:27:33|0:04:16|0|0:27:33|0|-1|-1|-1|-1|
2060|cai-cai-4m|7|0:27:33|0:18:37|0|0:27:33|0|-1|-1|-1|-1|
2061|PatheticDog|7|0:27:33|0:05:03|0|0:27:33|0|-1|-1|-1|-1|
2062|jiao-tang-bu-ding-2|7|0:27:34|0:05:31|0|0:27:34|0|-1|-1|-1|-1|
2063|sdhakad011|7|0:27:34|0:04:55|0|0:27:34|0|-1|-1|-1|-1|
2064|the_unseen|7|0:27:35|0:05:29|0|0:22:35|1|-1|-1|-1|-1|
2065|gavinZhan|7|0:27:35|0:09:28|0|0:27:35|0|-1|-1|-1|-1|
2066|ah_an333|7|0:27:35|0:10:57|0|0:27:35|0|-1|-1|-1|-1|
2067|abhishekkrsingh369|7|0:27:36|0:03:00|0|0:22:36|1|-1|-1|-1|-1|
2068|user0588nu|7|0:27:36|0:01:53|0|0:17:36|2|-1|-1|-1|-1|
2069|user7570L|7|0:27:37|0:02:31|0|0:27:37|0|-1|-1|-1|-1|
2070|vaibhavr69|7|0:27:37|0:08:26|0|0:27:37|0|-1|-1|-1|-1|
2071|erikgroving|7|0:27:37|0:09:22|0|0:27:37|0|-1|-1|-1|-1|
2072|henryluo108|7|0:27:39|0:03:03|0|0:27:39|0|-1|-1|-1|-1|
2073|yong-ren-2n|7|0:27:40|0:05:04|0|0:27:40|0|-1|-1|-1|-1|
2074|Q_Ultimas|7|0:27:41|0:02:49|0|0:22:41|1|-1|-1|-1|-1|
2075|vfvf4002|7|0:27:42|0:15:36|0|0:27:42|0|-1|-1|-1|-1|
2076|taruntiwari|7|0:27:43|0:02:14|0|0:22:43|1|-1|-1|-1|-1|
2077|PaidPlayer|7|0:27:43|0:09:07|0|0:27:43|0|-1|-1|-1|-1|
2078|summerpalace|7|0:27:45|0:11:18|0|0:27:45|0|-1|-1|-1|-1|
2079|gautham6|7|0:27:46|0:02:31|0|0:27:46|0|-1|-1|-1|-1|
2080|sanwer|7|0:27:46|0:05:43|0|0:27:46|0|-1|-1|-1|-1|
2081|wangtan83|7|0:27:47|0:11:34|0|0:27:47|0|-1|-1|-1|-1|
2082|Racernigga|7|0:27:48|0:04:11|0|0:27:48|0|-1|-1|-1|-1|
2083|gun-duo-zhu-xiao-yu|7|0:27:48|0:06:00|0|0:22:48|1|-1|-1|-1|-1|
2084|ke-wang-yue-ru-guo-mo-de-cheng-xu-yuan|7|0:27:48|0:07:41|0|0:27:48|0|-1|-1|-1|-1|
2085|yjianghong|7|0:27:49|0:08:07|0|0:27:49|0|-1|-1|-1|-1|
2086|ren-you-zui|7|0:27:49|0:08:03|0|0:22:49|1|-1|-1|-1|-1|
2087|canwin|7|0:27:49|0:08:45|0|0:27:49|0|-1|-1|-1|-1|
2088|Garid|7|0:27:49|0:02:05|0|0:27:49|0|-1|-1|-1|-1|
2089|lostzhu-atlantis|7|0:27:50|0:08:42|0|0:27:50|0|-1|-1|-1|-1|
2090|xiaodaocidaxiong|7|0:27:51|0:04:23|1|0:22:51|0|-1|-1|-1|-1|
2091|xxx_23|7|0:27:52|0:06:02|0|0:27:52|0|-1|-1|-1|-1|
2092|Avijit_Roy|7|0:27:53|0:07:19|0|0:27:53|0|-1|-1|-1|-1|
2093|A_K-47|7|0:27:53|0:06:30|0|0:27:53|0|-1|-1|-1|-1|
2094|SaumelVerma01|7|0:27:54|0:03:06|0|0:22:54|1|-1|-1|-1|-1|
2095|bansaldhruv49|7|0:27:54|0:14:35|0|0:27:54|0|-1|-1|-1|-1|
2096|milochen|7|0:27:54|0:04:23|0|0:27:54|0|-1|-1|-1|-1|
2097|The_Champion|7|0:27:54|0:18:41|0|0:27:54|0|-1|-1|-1|-1|
2098|huange94|7|0:27:55|0:04:15|0|0:22:55|1|-1|-1|-1|-1|
2099|laxminarayanak|7|0:27:57|0:08:49|0|0:27:57|0|-1|-1|-1|-1|
2100|simon-kw|7|0:27:58|0:13:09|0|0:27:58|0|-1|-1|-1|-1|
2101|lee-code|7|0:27:58|0:09:27|0|0:27:58|0|-1|-1|-1|-1|
2102|user9591|7|0:27:59|0:02:55|0|0:22:59|1|-1|-1|-1|-1|
2103|Tanish1131|7|0:28:00|0:10:47|0|0:28:00|0|-1|-1|-1|-1|
2104|prantik0128|7|0:28:00|0:01:46|0|0:28:00|0|-1|-1|-1|-1|
2105|iu7868|7|0:28:01|0:10:18|0|0:28:01|0|-1|-1|-1|-1|
2106|lllcey|7|0:28:02|0:02:15|0|0:28:02|0|-1|-1|-1|-1|
2107|DreamingOlive|7|0:28:03|0:11:45|0|0:28:03|0|-1|-1|-1|-1|
2108|acvv_nickdd|7|0:28:04|0:02:48|1|0:18:04|1|-1|-1|-1|-1|
2109|hotinnn|7|0:28:06|0:04:28|0|0:23:06|1|-1|-1|-1|-1|
2110|Rancha124|7|0:28:06|0:08:57|0|0:28:06|0|-1|-1|-1|-1|
2111|vtalantsev|7|0:28:07|0:12:57|1|0:23:07|0|-1|-1|-1|-1|
2112|wang-xiao-bai-7|7|0:28:07|0:11:10|0|0:28:07|0|-1|-1|-1|-1|
2113|mingdai|7|0:28:08|0:03:48|0|0:28:08|0|-1|-1|-1|-1|
2114|manohar_29|7|0:28:08|0:05:35|0|0:28:08|0|-1|-1|-1|-1|
2115|baibhavkr143|7|0:28:10|0:03:43|0|0:28:10|0|-1|-1|-1|-1|
2116|sumit_chugwani|7|0:28:11|0:08:24|0|0:28:11|0|-1|-1|-1|-1|
2117|wei-jin-long-shi-hao-ren|7|0:28:12|0:19:31|0|0:28:12|0|-1|-1|-1|-1|
2118|yyf-16|7|0:28:13|0:04:00|0|0:23:13|1|-1|-1|-1|-1|
2119|Deat|7|0:28:13|0:09:19|0|0:23:13|1|-1|-1|-1|-1|
2120|comeony|7|0:28:15|0:05:54|0|0:28:15|0|-1|-1|-1|-1|
2121|shashank_555|7|0:28:16|0:03:18|0|0:28:16|0|-1|-1|-1|-1|
2122|vigorous-boumanram|7|0:28:17|0:04:20|0|0:23:17|1|-1|-1|-1|-1|
2123|ty2134029|7|0:28:17|0:02:37|0|0:23:17|1|-1|-1|-1|-1|
2124|ashwanthkannan|7|0:28:17|0:21:03|0|0:28:17|0|-1|-1|-1|-1|
2125|hong-yi-nuo|7|0:28:17|0:14:58|0|0:28:17|0|-1|-1|-1|-1|
2126|HoneyKakkar|7|0:28:19|0:09:49|0|0:28:19|0|-1|-1|-1|-1|
2127|elated-snydertjn|7|0:28:19|0:08:34|1|0:23:19|0|-1|-1|-1|-1|
2128|anishmishram218|7|0:28:19|0:04:28|0|0:28:19|0|-1|-1|-1|-1|
2129|nonce-x|7|0:28:20|0:06:58|0|0:28:20|0|-1|-1|-1|-1|
2130|weirulin|7|0:28:20|0:14:26|0|0:28:20|0|-1|-1|-1|-1|
2131|pratyushsingh9473|7|0:28:21|0:07:12|0|0:28:21|0|-1|-1|-1|-1|
2132|lqh1411|7|0:28:21|0:16:36|1|0:23:21|0|-1|-1|-1|-1|
2133|Naveenprasanth_SA|7|0:28:22|0:06:49|0|0:28:22|0|-1|-1|-1|-1|
2134|kw-kuo|7|0:28:22|0:10:57|0|0:28:22|0|-1|-1|-1|-1|
2135|MzgdAcLwWy|7|0:28:22|0:07:33|0|0:23:22|1|-1|-1|-1|-1|
2136|ruo-ne-2|7|0:28:24|0:06:34|0|0:23:24|1|-1|-1|-1|-1|
2137|sahil58555|7|0:28:24|0:04:02|0|0:23:24|1|-1|-1|-1|-1|
2138|salyu|7|0:28:24|0:04:43|0|0:28:24|0|-1|-1|-1|-1|
2139|pbshayar|7|0:28:25|0:07:32|0|0:28:25|0|-1|-1|-1|-1|
2140|zahoor_65btech20|7|0:28:25|0:13:09|0|0:23:25|1|-1|-1|-1|-1|
2141|himan22701|7|0:28:26|0:05:49|0|0:23:26|1|-1|-1|-1|-1|
2142|leandroli|7|0:28:26|0:10:51|0|0:28:26|0|-1|-1|-1|-1|
2143|huang-xc|7|0:28:26|0:04:32|0|0:23:26|1|-1|-1|-1|-1|
2144|Scayre|7|0:28:26|0:07:24|0|0:23:26|1|-1|-1|-1|-1|
2145|samattolebay|7|0:28:27|0:05:29|0|0:28:27|0|-1|-1|-1|-1|
2146|sh1v2m|7|0:28:28|0:14:32|0|0:28:28|0|-1|-1|-1|-1|
2147|Advait_Shrivastava|7|0:28:28|0:03:49|0|0:28:28|0|-1|-1|-1|-1|
2148|yashojha_07|7|0:28:28|0:16:43|0|0:28:28|0|-1|-1|-1|-1|
2149|suo-suo1|7|0:28:29|0:04:19|0|0:28:29|0|-1|-1|-1|-1|
2150|Courtmouse|7|0:28:30|0:05:39|0|0:23:30|1|-1|-1|-1|-1|
2151|20H51A0453|7|0:28:30|0:06:20|0|0:23:30|1|-1|-1|-1|-1|
2152|kaipingwang809|7|0:28:31|0:10:18|0|0:28:31|0|-1|-1|-1|-1|
2153|code_creep|7|0:28:31|0:05:42|0|0:28:31|0|-1|-1|-1|-1|
2154|chang-lin-ru-feng|7|0:28:31|0:09:05|0|0:28:31|0|-1|-1|-1|-1|
2155|LarryYan|7|0:28:32|0:06:26|0|0:28:32|0|-1|-1|-1|-1|
2156|Juhi_12|7|0:28:34|0:05:01|0|0:28:34|0|-1|-1|-1|-1|
2157|shiroha-m|7|0:28:34|0:09:00|0|0:28:34|0|-1|-1|-1|-1|
2158|SamChen856|7|0:28:35|0:15:32|0|0:28:35|0|-1|-1|-1|-1|
2159|shiwutongxue|7|0:28:35|0:05:45|0|0:28:35|0|-1|-1|-1|-1|
2160|zhihaoma|7|0:28:38|0:04:42|0|0:28:38|0|-1|-1|-1|-1|
2161|yi-zhi-xiao-fei-ji-k|7|0:28:39|0:07:43|0|0:28:39|0|-1|-1|-1|-1|
2162|deepak_changoi|7|0:28:39|0:03:04|0|0:28:39|0|-1|-1|-1|-1|
2163|c4tdog|7|0:28:40|0:09:48|0|0:28:40|0|-1|-1|-1|-1|
2164|11s2|7|0:28:40|0:04:17|0|0:28:40|0|-1|-1|-1|-1|
2165|denver05|7|0:28:40|0:03:14|0|0:28:40|0|-1|-1|-1|-1|
2166|jimkirk|7|0:28:40|0:08:13|0|0:28:40|0|-1|-1|-1|-1|
2167|gsdggsd|7|0:28:40|0:13:01|2|0:18:40|0|-1|-1|-1|-1|
2168|11oclock|7|0:28:41|0:06:01|0|0:23:41|1|-1|-1|-1|-1|
2169|lalitshirsath1111|7|0:28:42|0:08:22|0|0:28:42|0|-1|-1|-1|-1|
2170|ye-nan-ai|7|0:28:42|0:05:49|0|0:23:42|1|-1|-1|-1|-1|
2171|xxy-h5|7|0:28:42|0:17:53|0|0:28:42|0|-1|-1|-1|-1|
2172|aaditya_20|7|0:28:43|0:03:41|0|0:28:43|0|-1|-1|-1|-1|
2173|vipbaswan|7|0:28:43|0:10:52|0|0:28:43|0|-1|-1|-1|-1|
