Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|numb3r5|18|0:07:57|0:07:30|0|0:07:48|0|0:07:37|0|0:07:57|0|
4249|txycodelc|8|1:23:33|0:07:52|1|-1|-1|1:18:33|0|-1|-1|
4250|bu-lao-er-huo|8|1:24:13|0:03:58|0|-1|-1|1:14:13|2|-1|-1|
4251|divakarkumar2000|8|1:24:14|0:30:53|1|-1|-1|1:19:14|0|-1|-1|
4252|Wickkey_|8|1:24:14|0:28:29|0|-1|-1|1:24:14|0|-1|-1|
4253|aniket100|8|1:24:36|0:04:58|0|-1|-1|0:59:36|5|-1|-1|
4254|kagemusha|8|1:24:40|0:08:42|0|-1|-1|1:09:40|3|-1|-1|
4255|ayush2024|8|1:25:02|0:04:00|0|-1|-1|1:20:02|1|-1|-1|
4256|qraffa|8|1:25:04|0:19:34|4|-1|-1|1:05:04|0|-1|-1|
4257|mayankmittal9269|8|1:25:24|0:11:37|0|-1|-1|1:25:24|0|-1|-1|
4258|aman01_|8|1:25:31|0:10:25|1|-1|-1|1:20:31|0|-1|-1|
4259|xiang-wang-yu-jiang-hu-m|8|1:26:07|1:17:55|0|-1|-1|1:21:07|1|-1|-1|
4260|shengkai|8|1:26:18|0:06:02|0|-1|-1|1:11:18|3|-1|-1|
4261|PiXeL99|8|1:26:31|0:07:56|1|-1|-1|1:21:31|0|-1|-1|
4262|adityaaagrawal489|8|1:28:07|1:18:07|1|-1|-1|0:35:04|1|-1|-1|
4263|hitorikurashi|8|1:28:20|0:07:05|0|-1|-1|1:28:20|0|-1|-1|
4264|quakeriO|8|1:28:45|0:07:31|0|-1|-1|1:28:45|0|-1|-1|
4265|TryToBeTheBest|8|1:28:58|0:10:19|0|-1|-1|1:23:58|1|-1|-1|
4266|Angel123beyondangel|8|1:29:39|0:04:08|0|-1|-1|1:14:39|3|-1|-1|
4267|akskshay007|8|1:30:02|0:09:33|1|-1|-1|1:25:02|0|-1|-1|
4268|fizusyangd|8|1:30:48|1:25:48|0|-1|-1|1:11:03|1|-1|-1|
4269|griimick|8|1:31:01|0:06:52|0|-1|-1|1:26:01|1|-1|-1|
4270|AKA-zlh|8|1:31:30|0:06:29|0|-1|-1|1:21:30|2|-1|-1|
4271|shivam_0789|8|1:32:18|0:29:15|2|-1|-1|1:12:18|2|-1|-1|
4272|kris_cl|8|1:32:23|0:06:31|0|-1|-1|1:17:23|3|-1|-1|
4273|xiao-jiu-yan|8|1:32:29|0:29:31|1|-1|-1|1:22:29|1|-1|-1|
4274|chi-xiao-yu-de-xia-mi|8|1:32:31|0:47:09|4|-1|-1|1:12:31|0|-1|-1|
4275|dev17392|8|1:33:21|1:23:21|1|-1|-1|1:16:06|1|-1|-1|
4276|mradassaad|8|1:33:32|1:18:32|0|-1|-1|0:57:27|3|-1|-1|
4277|gro0W|8|1:34:07|0:04:44|1|-1|-1|1:24:07|1|-1|-1|
4278|decoder_1671|8|1:34:14|0:18:24|1|-1|-1|1:29:14|0|-1|-1|
4279|realityjxz|8|1:34:17|0:09:05|0|-1|-1|1:24:17|2|-1|-1|
4280|chang-pan-tai-pi-qia-qiu|8|1:34:25|0:27:59|1|-1|-1|1:24:25|1|-1|-1|
4281|ManjuEnder|8|1:34:33|0:35:34|0|-1|-1|1:19:33|3|-1|-1|
4282|abhay_jo23|8|1:34:39|0:09:12|0|-1|-1|1:29:39|1|-1|-1|
4283|xiu-yuan-v|8|1:34:41|0:16:44|0|-1|-1|1:24:41|2|-1|-1|
4284|deng-lao-shi|8|1:34:48|1:04:32|0|-1|-1|1:29:48|1|-1|-1|
4285|Ruiy3|8|1:35:32|0:11:20|0|-1|-1|1:25:32|2|-1|-1|
4286|gautham6|8|1:35:36|0:06:19|0|-1|-1|1:25:36|2|-1|-1|
4287|sandman-f|8|1:35:51|0:28:38|3|-1|-1|1:15:51|1|-1|-1|
4288|vikas_01|8|1:36:42|0:52:37|0|-1|-1|1:26:42|2|-1|-1|
4289|bai-cb2|8|1:36:59|0:12:33|2|-1|-1|1:16:59|2|-1|-1|
4290|li-nan-lanceau|8|1:37:25|0:09:01|1|-1|-1|1:22:25|2|-1|-1|
4291|quirky-brahmaguptaq3m|8|1:37:37|0:16:40|1|-1|-1|1:27:37|1|-1|-1|
4292|keshar312yadav|8|1:37:54|0:03:16|0|-1|-1|1:27:54|2|-1|-1|
4293|prateekbaranwal4|8|1:38:28|0:09:10|1|-1|-1|1:23:28|2|-1|-1|
4294|prosenjitkundu760|8|1:38:46|0:18:13|4|-1|-1|1:08:46|2|-1|-1|
4295|NDR0216|8|1:38:50|0:07:28|0|-1|-1|1:23:50|3|-1|-1|
4296|anjali_awasthi|8|1:39:37|0:15:26|1|-1|-1|1:29:37|1|-1|-1|
4297|arcoviilan|8|1:39:53|0:11:25|0|-1|-1|1:29:53|2|-1|-1|
4298|prajawalkp|8|1:41:03|0:15:14|1|-1|-1|1:11:03|5|-1|-1|
4299|dokania123|8|1:41:17|0:08:15|0|-1|-1|1:21:17|4|-1|-1|
4300|otakukvothe|8|1:41:31|0:16:31|2|-1|-1|1:21:31|2|-1|-1|
4301|inkognito|8|1:42:31|1:27:31|2|-1|-1|1:09:57|1|-1|-1|
4302|wjftu|8|1:42:38|0:07:10|1|-1|-1|1:22:38|3|-1|-1|
4303|shubhammishra1331|8|1:42:53|0:07:40|0|-1|-1|1:17:53|5|-1|-1|
4304|Shubham_Sharmak|8|1:42:57|0:46:12|1|-1|-1|1:22:57|3|-1|-1|
4305|raviteja007|8|1:43:22|0:12:43|1|-1|-1|1:28:22|2|-1|-1|
4306|hemant_sarraf|8|1:43:32|0:42:49|3|-1|-1|1:28:32|0|-1|-1|
4307|beginner1_0|8|1:44:21|0:06:50|0|-1|-1|1:24:21|4|-1|-1|
4308|woaiios|8|1:44:25|0:12:10|4|-1|-1|1:19:25|1|-1|-1|
4309|twsf-m|8|1:44:27|0:44:38|0|-1|-1|1:29:27|3|-1|-1|
4310|gu-hong-xuan-ying|8|1:45:10|0:12:13|2|-1|-1|1:20:10|3|-1|-1|
4311|rayki|8|1:49:02|0:09:02|0|-1|-1|1:29:02|4|-1|-1|
4312|linaki|8|1:51:15|0:21:12|2|-1|-1|1:21:15|4|-1|-1|
4313|gauravkmjaiswal|8|1:52:37|0:06:04|0|-1|-1|1:27:37|5|-1|-1|
4314|Sumiler|8|1:53:50|0:09:28|0|-1|-1|1:23:50|6|-1|-1|
4315|Rahul_Singh_Parihar|8|1:54:31|0:39:22|4|-1|-1|1:24:31|2|-1|-1|
4316|Armesha_sharma|8|2:05:24|1:20:24|1|-1|-1|1:12:57|8|-1|-1|
4317|pp_1205_pp|8|2:08:42|0:19:41|5|-1|-1|1:08:42|7|-1|-1|
4318|dreamning|8|2:34:53|0:19:08|2|-1|-1|1:29:53|11|-1|-1|
4319|user4029ok|7|0:04:53|0:03:02|0|0:04:53|0|-1|-1|-1|-1|
4320|Swhua|7|0:05:51|0:02:37|0|0:05:51|0|-1|-1|-1|-1|
4321|GoldenHawk|7|0:05:55|0:02:23|0|0:05:55|0|-1|-1|-1|-1|
4322|SubhayanBhattacharya|7|0:06:32|0:03:34|0|0:06:32|0|-1|-1|-1|-1|
4323|b_clodius|7|0:06:39|0:04:31|0|0:06:39|0|-1|-1|-1|-1|
4324|18867110572|7|0:06:51|0:04:26|0|0:06:51|0|-1|-1|-1|-1|
4325|PARTHA04|7|0:06:51|0:03:14|0|0:06:51|0|-1|-1|-1|-1|
4326|everythingcanbemodeled|7|0:07:21|0:04:52|0|0:07:21|0|-1|-1|-1|-1|
4327|li-xing-xing-f|7|0:07:35|0:04:12|0|0:07:35|0|-1|-1|-1|-1|
4328|yao-zhou|7|0:07:42|0:02:20|0|0:07:42|0|-1|-1|-1|-1|
4329|GG_boy|7|0:07:42|0:04:00|0|0:07:42|0|-1|-1|-1|-1|
4330|user7593|7|0:07:51|0:05:46|0|0:07:51|0|-1|-1|-1|-1|
4331|wirlly8888|7|0:08:00|0:04:45|0|0:08:00|0|-1|-1|-1|-1|
4332|shubvastava20|7|0:08:02|0:05:20|0|0:08:02|0|-1|-1|-1|-1|
4333|MAXXER_17|7|0:08:11|0:03:19|0|0:08:11|0|-1|-1|-1|-1|
4334|AbhiVishu|7|0:08:13|0:04:28|0|0:08:13|0|-1|-1|-1|-1|
4335|Pankaj1417|7|0:08:15|0:06:00|0|0:08:15|0|-1|-1|-1|-1|
4336|beizhedenglong|7|0:08:19|0:04:57|0|0:08:19|0|-1|-1|-1|-1|
4337|nate_codes|7|0:08:33|0:06:32|0|0:08:33|0|-1|-1|-1|-1|
4338|Pal1545|7|0:08:33|0:02:10|0|0:08:33|0|-1|-1|-1|-1|
4339|raklugrin435|7|0:08:37|0:04:16|0|0:08:37|0|-1|-1|-1|-1|
4340|tian-shang-xing-deg|7|0:08:44|0:06:26|0|0:08:44|0|-1|-1|-1|-1|
4341|algogym|7|0:08:47|0:04:22|0|0:08:47|0|-1|-1|-1|-1|
4342|ZhenLiu|7|0:08:57|0:03:24|0|0:08:57|0|-1|-1|-1|-1|
4343|pan-jinzhe|7|0:09:10|0:03:36|0|0:09:10|0|-1|-1|-1|-1|
4344|akaGlitch|7|0:09:12|0:09:12|0|0:02:19|0|-1|-1|-1|-1|
4345|SHREST|7|0:09:18|0:09:18|0|0:05:32|0|-1|-1|-1|-1|
4346|leveroff|7|0:09:25|0:04:27|0|0:09:25|0|-1|-1|-1|-1|
4347|khushboo12|7|0:09:28|0:05:10|0|0:09:28|0|-1|-1|-1|-1|
4348|garggeetansh011|7|0:09:39|0:05:13|0|0:09:39|0|-1|-1|-1|-1|
4349|walker_liu|7|0:09:47|0:05:21|0|0:09:47|0|-1|-1|-1|-1|
4350|priyanshugupta1|7|0:09:53|0:06:11|0|0:09:53|0|-1|-1|-1|-1|
4351|Darth_Grave|7|0:09:54|0:05:42|0|0:09:54|0|-1|-1|-1|-1|
4352|jinyeli1996|7|0:09:54|0:05:26|0|0:09:54|0|-1|-1|-1|-1|
4353|zwang688|7|0:09:57|0:04:58|0|0:09:57|0|-1|-1|-1|-1|
4354|leo_87|7|0:10:04|0:06:57|0|0:10:04|0|-1|-1|-1|-1|
4355|Go_pala_patel|7|0:10:04|0:04:46|0|0:10:04|0|-1|-1|-1|-1|
4356|notyourconcern|7|0:10:04|0:02:15|0|0:10:04|0|-1|-1|-1|-1|
4357|yangxiaobai|7|0:10:07|0:05:38|0|0:10:07|0|-1|-1|-1|-1|
4358|GimmeDanger|7|0:10:08|0:04:25|0|0:10:08|0|-1|-1|-1|-1|
4359|shreyd01|7|0:10:10|0:02:58|0|0:10:10|0|-1|-1|-1|-1|
4360|ps2003in|7|0:10:15|0:04:44|0|0:10:15|0|-1|-1|-1|-1|
4361|angle361|7|0:10:21|0:05:06|0|0:10:21|0|-1|-1|-1|-1|
4362|lhybaby|7|0:10:22|0:10:22|0|0:03:48|0|-1|-1|-1|-1|
4363|King_coder07|7|0:10:22|0:04:14|0|0:10:22|0|-1|-1|-1|-1|
4364|narad00|7|0:10:24|0:05:02|0|0:10:24|0|-1|-1|-1|-1|
4365|zronghui|7|0:10:25|0:04:44|0|0:10:25|0|-1|-1|-1|-1|
4366|death_lover|7|0:10:25|0:05:16|0|0:10:25|0|-1|-1|-1|-1|
4367|siddharthraja9849|7|0:10:27|0:02:57|0|0:10:27|0|-1|-1|-1|-1|
4368|Ntaavn2k24|7|0:10:28|0:03:46|1|0:05:28|0|-1|-1|-1|-1|
4369|anshuahi|7|0:10:28|0:04:50|0|0:10:28|0|-1|-1|-1|-1|
4370|anishaga|7|0:10:31|0:05:00|0|0:10:31|0|-1|-1|-1|-1|
4371|e14002270|7|0:10:31|0:04:44|0|0:10:31|0|-1|-1|-1|-1|
4372|sanyam11|7|0:10:36|0:05:24|0|0:10:36|0|-1|-1|-1|-1|
4373|sakurajiang-bin|7|0:10:36|0:07:07|0|0:10:36|0|-1|-1|-1|-1|
4374|goofy-merklejqh|7|0:10:39|0:08:55|0|0:10:39|0|-1|-1|-1|-1|
4375|monad1|7|0:10:40|0:07:32|0|0:10:40|0|-1|-1|-1|-1|
4376|c0dlng|7|0:10:42|0:03:13|0|0:10:42|0|-1|-1|-1|-1|
4377|Tushar_soni|7|0:10:45|0:04:35|0|0:10:45|0|-1|-1|-1|-1|
4378|yayla_selcuk|7|0:10:46|0:04:18|0|0:10:46|0|-1|-1|-1|-1|
4379|user5262rR|7|0:10:49|0:06:12|0|0:10:49|0|-1|-1|-1|-1|
4380|drfv71|7|0:10:50|0:06:58|0|0:10:50|0|-1|-1|-1|-1|
4381|singuru_bhavana|7|0:10:50|0:07:12|0|0:10:50|0|-1|-1|-1|-1|
4382|CHUNERnubi|7|0:10:51|0:05:40|0|0:10:51|0|-1|-1|-1|-1|
4383|lan-u4|7|0:10:52|0:06:05|0|0:10:52|0|-1|-1|-1|-1|
4384|manannjain|7|0:10:54|0:03:44|0|0:10:54|0|-1|-1|-1|-1|
4385|fcuk|7|0:11:01|0:07:41|0|0:11:01|0|-1|-1|-1|-1|
4386|abhimanyuparmar111|7|0:11:02|0:05:08|0|0:11:02|0|-1|-1|-1|-1|
4387|strange-curranbcx|7|0:11:03|0:07:36|0|0:11:03|0|-1|-1|-1|-1|
4388|baniyal|7|0:11:09|0:06:19|0|0:11:09|0|-1|-1|-1|-1|
4389|qing-meng-3k|7|0:11:14|0:06:20|0|0:11:14|0|-1|-1|-1|-1|
4390|hardcore-mirzakhanij1n|7|0:11:14|0:02:47|1|0:06:14|0|-1|-1|-1|-1|
4391|YongQingV1|7|0:11:15|0:02:50|0|0:11:15|0|-1|-1|-1|-1|
4392|wang-zi-zhou|7|0:11:24|0:03:45|0|0:11:24|0|-1|-1|-1|-1|
4393|killerqueens|7|0:11:31|0:09:51|0|0:11:31|0|-1|-1|-1|-1|
4394|pelfguy|7|0:11:33|0:11:33|0|0:04:58|0|-1|-1|-1|-1|
4395|vigneshr1603|7|0:11:34|0:07:00|0|0:11:34|0|-1|-1|-1|-1|
4396|girijasameera|7|0:11:38|0:08:18|0|0:11:38|0|-1|-1|-1|-1|
4397|HrishikV|7|0:11:41|0:08:04|0|0:11:41|0|-1|-1|-1|-1|
4398|thesun-2|7|0:11:41|0:05:41|0|0:11:41|0|-1|-1|-1|-1|
4399|nikola_tesla_7|7|0:11:44|0:04:17|0|0:11:44|0|-1|-1|-1|-1|
4400|dong-boy|7|0:11:54|0:09:34|0|0:11:54|0|-1|-1|-1|-1|
4401|priyanshu2001|7|0:11:55|0:11:55|0|0:07:39|0|-1|-1|-1|-1|
4402|boggers|7|0:12:02|0:08:59|0|0:12:02|0|-1|-1|-1|-1|
4403|harsh_9C|7|0:12:03|0:06:37|0|0:12:03|0|-1|-1|-1|-1|
4404|Treka4|7|0:12:04|0:06:18|0|0:12:04|0|-1|-1|-1|-1|
4405|Mani1|7|0:12:06|0:07:53|0|0:12:06|0|-1|-1|-1|-1|
4406|hao-fan-e-s|7|0:12:07|0:08:59|0|0:12:07|0|-1|-1|-1|-1|
4407|mohd_mustufa|7|0:12:08|0:06:51|0|0:12:08|0|-1|-1|-1|-1|
4408|yi-tai-xiao-gang-pao|7|0:12:15|0:07:50|0|0:12:15|0|-1|-1|-1|-1|
4409|xwh199|7|0:12:17|0:04:02|0|0:12:17|0|-1|-1|-1|-1|
4410|sameeraggrawal11|7|0:12:19|0:04:11|0|0:12:19|0|-1|-1|-1|-1|
4411|naive-boy|7|0:12:20|0:06:12|0|0:12:20|0|-1|-1|-1|-1|
4412|lx869975393|7|0:12:24|0:03:12|1|0:07:24|0|-1|-1|-1|-1|
4413|tui-xue-chao-gu|7|0:12:24|0:06:35|0|0:12:24|0|-1|-1|-1|-1|
4414|pdmnhn|7|0:12:25|0:06:11|0|0:12:25|0|-1|-1|-1|-1|
4415|jogeshwarsinghx|7|0:12:25|0:06:22|0|0:12:25|0|-1|-1|-1|-1|
4416|ybhsieh|7|0:12:26|0:09:07|0|0:12:26|0|-1|-1|-1|-1|
4417|naam_dekh_kr_kya_karega|7|0:12:26|0:05:04|0|0:12:26|0|-1|-1|-1|-1|
4418|you-mao-bing-c|7|0:12:27|0:09:07|0|0:12:27|0|-1|-1|-1|-1|
4419|lluckydog|7|0:12:29|0:04:20|0|0:12:29|0|-1|-1|-1|-1|
4420|czczcz971220|7|0:12:30|0:04:56|0|0:12:30|0|-1|-1|-1|-1|
4421|eileenw|7|0:12:32|0:03:48|0|0:12:32|0|-1|-1|-1|-1|
4422|lcx2737|7|0:12:34|0:04:06|0|0:12:34|0|-1|-1|-1|-1|
4423|gary3219|7|0:12:35|0:04:07|0|0:12:35|0|-1|-1|-1|-1|
4424|tell_your_world|7|0:12:41|0:04:54|0|0:12:41|0|-1|-1|-1|-1|
4425|powerofmathematics1by0|7|0:12:42|0:06:59|0|0:12:42|0|-1|-1|-1|-1|
4426|Assassin7711|7|0:12:43|0:12:43|0|0:06:28|0|-1|-1|-1|-1|
4427|a_tiw23|7|0:12:43|0:08:21|0|0:12:43|0|-1|-1|-1|-1|
4428|skate1512|7|0:12:43|0:07:23|0|0:12:43|0|-1|-1|-1|-1|
4429|wickedmishra|7|0:12:46|0:03:52|0|0:12:46|0|-1|-1|-1|-1|
4430|opoopo|7|0:12:51|0:05:14|0|0:12:51|0|-1|-1|-1|-1|
4431|ldrago|7|0:12:56|0:04:18|0|0:12:56|0|-1|-1|-1|-1|
4432|TRqSkKaKPi|7|0:12:59|0:05:36|0|0:12:59|0|-1|-1|-1|-1|
4433|joshua_mur|7|0:12:59|0:08:41|0|0:12:59|0|-1|-1|-1|-1|
4434|cno-700|7|0:12:59|0:06:57|0|0:12:59|0|-1|-1|-1|-1|
4435|Manoj-22|7|0:13:01|0:09:04|0|0:13:01|0|-1|-1|-1|-1|
4436|prathamn1|7|0:13:03|0:04:08|0|0:13:03|0|-1|-1|-1|-1|
4437|tyhuang|7|0:13:04|0:07:59|0|0:13:04|0|-1|-1|-1|-1|
4438|manjur_29|7|0:13:05|0:04:58|0|0:13:05|0|-1|-1|-1|-1|
4439|ozdindar|7|0:13:05|0:07:56|0|0:13:05|0|-1|-1|-1|-1|
4440|rishabh3006|7|0:13:11|0:13:02|0|0:13:11|0|-1|-1|-1|-1|
4441|bhattalok49|7|0:13:12|0:07:14|0|0:13:12|0|-1|-1|-1|-1|
4442|yl21|7|0:13:15|0:05:22|0|0:13:15|0|-1|-1|-1|-1|
4443|enzospace|7|0:13:18|0:10:54|0|0:13:18|0|-1|-1|-1|-1|
4444|usajjad123|7|0:13:19|0:04:59|0|0:13:19|0|-1|-1|-1|-1|
4445|zhang-ce-2|7|0:13:20|0:07:17|0|0:13:20|0|-1|-1|-1|-1|
4446|winv87|7|0:13:32|0:05:48|0|0:13:32|0|-1|-1|-1|-1|
4447|i3old-knuth2ve|7|0:13:33|0:10:10|0|0:13:33|0|-1|-1|-1|-1|
4448|k07k454n|7|0:13:35|0:06:26|0|0:13:35|0|-1|-1|-1|-1|
4449|Zuiverloon|7|0:13:36|0:05:15|0|0:13:36|0|-1|-1|-1|-1|
4450|rajabi|7|0:13:38|0:07:38|0|0:13:38|0|-1|-1|-1|-1|
4451|aozeliu|7|0:13:40|0:08:01|0|0:13:40|0|-1|-1|-1|-1|
4452|ajinkya2000|7|0:13:42|0:04:15|1|0:08:42|0|-1|-1|-1|-1|
4453|abhijeet_mamidwar|7|0:13:44|0:02:51|1|0:08:44|0|-1|-1|-1|-1|
4454|rcomesan|7|0:13:48|0:05:34|0|0:13:48|0|-1|-1|-1|-1|
4455|tree_new_bee|7|0:13:52|0:04:59|0|0:13:52|0|-1|-1|-1|-1|
4456|anonymous_1345|7|0:13:52|0:08:05|0|0:13:52|0|-1|-1|-1|-1|
4457|ereshmehndiratta|7|0:13:56|0:06:47|0|0:13:56|0|-1|-1|-1|-1|
4458|atharva_2002|7|0:13:59|0:13:59|0|0:11:02|0|-1|-1|-1|-1|
4459|nikhilreddydev|7|0:13:59|0:07:41|0|0:13:59|0|-1|-1|-1|-1|
4460|samarpitdua24|7|0:14:02|0:03:40|0|0:09:02|1|-1|-1|-1|-1|
4461|jatinparashar18|7|0:14:02|0:04:15|0|0:14:02|0|-1|-1|-1|-1|
4462|competent-mcleaniwr|7|0:14:03|0:08:20|0|0:14:03|0|-1|-1|-1|-1|
4463|immortals-n|7|0:14:03|0:05:55|0|0:14:03|0|-1|-1|-1|-1|
4464|ssiddhartth|7|0:14:03|0:05:42|0|0:14:03|0|-1|-1|-1|-1|
4465|Shivam_mahto|7|0:14:06|0:02:23|0|0:14:06|0|-1|-1|-1|-1|
4466|pensive-wrightyrt|7|0:14:06|0:11:20|0|0:14:06|0|-1|-1|-1|-1|
4467|wclord|7|0:14:07|0:07:35|0|0:14:07|0|-1|-1|-1|-1|
4468|avnishchoubey|7|0:14:08|0:06:44|0|0:14:08|0|-1|-1|-1|-1|
4469|madhavsinghal899|7|0:14:10|0:06:07|0|0:14:10|0|-1|-1|-1|-1|
4470|talkischeapshowmethecode|7|0:14:12|0:07:15|0|0:14:12|0|-1|-1|-1|-1|
4471|thetechvert|7|0:14:15|0:07:02|0|0:14:15|0|-1|-1|-1|-1|
4472|bronya|7|0:14:17|0:08:33|0|0:14:17|0|-1|-1|-1|-1|
4473|desserty|7|0:14:19|0:03:02|2|0:04:19|0|-1|-1|-1|-1|
4474|t747|7|0:14:24|0:08:51|0|0:14:24|0|-1|-1|-1|-1|
4475|Naveenprasanth_SA|7|0:14:25|0:07:43|0|0:14:25|0|-1|-1|-1|-1|
4476|eshaoliu|7|0:14:25|0:08:01|0|0:14:25|0|-1|-1|-1|-1|
4477|wal_oreo|7|0:14:26|0:08:58|0|0:14:26|0|-1|-1|-1|-1|
4478|RohitRoy3962|7|0:14:28|0:04:47|0|0:14:28|0|-1|-1|-1|-1|
4479|Bhavyajain21323|7|0:14:28|0:07:35|0|0:14:28|0|-1|-1|-1|-1|
4480|bing-feng-xi-gu|7|0:14:29|0:07:19|0|0:14:29|0|-1|-1|-1|-1|
4481|pied-piper-h|7|0:14:33|0:03:52|0|0:14:33|0|-1|-1|-1|-1|
4482|jayeshmaheshwari555|7|0:14:34|0:11:05|0|0:14:34|0|-1|-1|-1|-1|
4483|wicky-2t|7|0:14:34|0:06:30|0|0:14:34|0|-1|-1|-1|-1|
4484|smyslenny-n|7|0:14:37|0:08:04|0|0:14:37|0|-1|-1|-1|-1|
4485|vablOO7vMF|7|0:14:37|0:02:29|2|0:04:37|0|-1|-1|-1|-1|
4486|pranjalix3|7|0:14:40|0:08:57|0|0:14:40|0|-1|-1|-1|-1|
4487|noviicee|7|0:14:40|0:07:04|1|0:09:40|0|-1|-1|-1|-1|
4488|shime-h|7|0:14:41|0:09:24|0|0:14:41|0|-1|-1|-1|-1|
4489|lizhogn|7|0:14:41|0:09:28|0|0:14:41|0|-1|-1|-1|-1|
4490|Sagar1_2_3|7|0:14:44|0:07:46|0|0:14:44|0|-1|-1|-1|-1|
4491|AnubhavSrivastava|7|0:14:46|0:04:26|1|0:09:46|0|-1|-1|-1|-1|
4492|INDHUMATHI_B|7|0:14:46|0:11:59|0|0:14:46|0|-1|-1|-1|-1|
4493|gun-duo-zhu-xiao-yu|7|0:14:48|0:07:25|0|0:14:48|0|-1|-1|-1|-1|
4494|ajirb1|7|0:14:49|0:06:56|0|0:14:49|0|-1|-1|-1|-1|
4495|zyy941204|7|0:14:50|0:05:26|0|0:14:50|0|-1|-1|-1|-1|
4496|mage594088|7|0:14:50|0:06:13|1|0:09:50|0|-1|-1|-1|-1|
4497|mikewillard87|7|0:14:53|0:11:06|0|0:14:53|0|-1|-1|-1|-1|
4498|YashGarg21|7|0:14:53|0:09:54|0|0:14:53|0|-1|-1|-1|-1|
4499|RicardoOnceSaid|7|0:14:54|0:09:54|1|0:06:33|0|-1|-1|-1|-1|
4500|rahula_12|7|0:14:54|0:14:54|0|0:07:18|0|-1|-1|-1|-1|
4501|shadyxx|7|0:14:54|0:07:34|0|0:14:54|0|-1|-1|-1|-1|
4502|5talwart|7|0:14:58|0:08:06|0|0:14:58|0|-1|-1|-1|-1|
4503|Lipinger|7|0:14:58|0:06:13|0|0:14:58|0|-1|-1|-1|-1|
4504|ywjameslin|7|0:15:00|0:12:04|0|0:15:00|0|-1|-1|-1|-1|
4505|sanjin09|7|0:15:03|0:15:03|0|0:09:18|0|-1|-1|-1|-1|
4506|WangHongshuo|7|0:15:04|0:10:43|0|0:15:04|0|-1|-1|-1|-1|
4507|Mohit_Smash|7|0:15:05|0:06:53|0|0:15:05|0|-1|-1|-1|-1|
4508|cristian_vlaescu|7|0:15:07|0:07:50|1|0:10:07|0|-1|-1|-1|-1|
4509|Archangel79|7|0:15:12|0:08:44|0|0:15:12|0|-1|-1|-1|-1|
4510|wkj9893|7|0:15:12|0:11:09|0|0:15:12|0|-1|-1|-1|-1|
4511|aurora_near|7|0:15:14|0:09:16|0|0:15:14|0|-1|-1|-1|-1|
4512|dsteb|7|0:15:14|0:08:25|1|0:10:14|0|-1|-1|-1|-1|
4513|wirtzleg|7|0:15:15|0:06:32|0|0:15:15|0|-1|-1|-1|-1|
4514|Divyan_Fernando|7|0:15:16|0:06:10|1|0:10:16|0|-1|-1|-1|-1|
4515|shouryab|7|0:15:16|0:05:20|1|0:10:16|0|-1|-1|-1|-1|
4516|ye-guang-6|7|0:15:24|0:06:46|0|0:15:24|0|-1|-1|-1|-1|
4517|hao-liao-wo-shi-fei-wu|7|0:15:24|0:10:08|0|0:15:24|0|-1|-1|-1|-1|
4518|prashant-31|7|0:15:24|0:08:59|0|0:15:24|0|-1|-1|-1|-1|
4519|lucky1305|7|0:15:26|0:08:58|1|0:10:26|0|-1|-1|-1|-1|
4520|tayhkiv|7|0:15:27|0:05:32|0|0:15:27|0|-1|-1|-1|-1|
4521|adilkhan002|7|0:15:30|0:04:27|0|0:15:30|0|-1|-1|-1|-1|
4522|Shivam__Singla|7|0:15:34|0:05:01|0|0:15:34|0|-1|-1|-1|-1|
4523|DennisWeiss|7|0:15:34|0:06:14|1|0:10:34|0|-1|-1|-1|-1|
4524|shirogane_miyuki|7|0:15:35|0:05:14|0|0:15:35|0|-1|-1|-1|-1|
4525|parasmahour15|7|0:15:39|0:06:36|0|0:15:39|0|-1|-1|-1|-1|
4526|sumitkoomar|7|0:15:40|0:07:42|0|0:15:40|0|-1|-1|-1|-1|
4527|doublewinds|7|0:15:41|0:09:01|0|0:15:41|0|-1|-1|-1|-1|
4528|ke-da-xia|7|0:15:43|0:09:37|0|0:15:43|0|-1|-1|-1|-1|
4529|chriswr86|7|0:15:45|0:08:57|0|0:15:45|0|-1|-1|-1|-1|
4530|MonQiQi|7|0:15:47|0:08:38|0|0:15:47|0|-1|-1|-1|-1|
4531|pandey_ritiki|7|0:15:47|0:05:03|0|0:15:47|0|-1|-1|-1|-1|
4532|Guddu1cse|7|0:15:50|0:10:43|0|0:15:50|0|-1|-1|-1|-1|
4533|almightythor|7|0:15:54|0:05:38|0|0:15:54|0|-1|-1|-1|-1|
4534|amrit_iitism|7|0:15:55|0:05:22|0|0:15:55|0|-1|-1|-1|-1|
4535|Paval-Andrei|7|0:15:57|0:05:01|1|0:10:57|0|-1|-1|-1|-1|
4536|bridan|7|0:15:57|0:09:07|0|0:15:57|0|-1|-1|-1|-1|
4537|vitalbit|7|0:15:59|0:04:48|0|0:15:59|0|-1|-1|-1|-1|
4538|ritwikr0|7|0:16:00|0:02:49|1|0:11:00|0|-1|-1|-1|-1|
4539|ly61-h|7|0:16:04|0:11:26|0|0:16:04|0|-1|-1|-1|-1|
4540|di-wai-wai-wai-wai-wai-wai-wai|7|0:16:04|0:06:09|1|0:11:04|0|-1|-1|-1|-1|
